,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TMEM67,5.00982831,0.405859076,1.00382548,0.404312387,0.685983018,0.999991689
IPO4,1.018815956,0.806793789,1.995505792,0.404305411,0.685988147,NA
HSD17B1,1.224466445,-0.741136296,1.833390108,-0.404243643,0.686033563,0.999991689
CD22,1.224466445,-0.741136296,1.833390108,-0.404243643,0.686033563,0.999991689
COQ4,17.23916683,-0.244169297,0.604102571,-0.404185165,0.686076562,0.999991689
KLF7,6.508676002,0.357954931,0.886004606,0.404010237,0.686205191,0.999991689
ELMO2,6.194436679,0.368900316,0.913421624,0.403866415,0.686310955,0.999991689
MFSD3,4.932286873,-0.403303492,0.998762034,-0.403803387,0.686357306,0.999991689
TP53INP2,0.795464416,0.974379666,2.413608458,0.403702458,0.686431532,NA
TMEM184B,8.188091129,-0.328117815,0.812852564,-0.403662152,0.686461175,0.999991689
PDE6H,1.315277936,-0.883144291,2.187974405,-0.403635567,0.686480727,0.999991689
ATP2B1-AS1,13.7238243,0.257619023,0.638262441,0.403625541,0.686488101,0.999991689
ANAPC11,157.5283993,0.098071568,0.242989982,0.403603337,0.686504431,0.999991689
GNA14,0.808763997,-0.945852113,2.343729871,-0.403567034,0.686531131,NA
LRRC27,3.055562483,-0.528909175,1.310880505,-0.403476269,0.686597889,0.999991689
CEP170B,1.655622623,-0.649039967,1.609124449,-0.403349764,0.686690937,0.999991689
APAF1,9.008241746,-0.308272109,0.764718476,-0.403118427,0.686861105,0.999991689
HOXB7,13.63478494,-0.263744368,0.654479544,-0.402983364,0.686960463,0.999991689
PAPSS1,78.03712505,-0.124259832,0.308494654,-0.402794117,0.687099689,0.999991689
NR1D1,0.929510128,0.851203339,2.113381418,0.402768441,0.68711858,NA
ADI1,51.66810976,0.143962708,0.357454347,0.402744321,0.687136325,0.999991689
FBXL4,4.179849628,-0.442908908,1.10028353,-0.402540705,0.687286138,0.999991689
HINFP,2.538913139,-0.548115382,1.361872646,-0.402471834,0.687336813,0.999991689
PHKG2,10.58161621,0.278222307,0.691396216,0.402406465,0.687384913,0.999991689
UBE2O,2.119993889,-0.574458742,1.427713851,-0.402362659,0.687417147,0.999991689
COG1,5.858309502,0.375940649,0.934365336,0.402348669,0.687427441,0.999991689
BRMS1,30.05640481,0.182143358,0.452712135,0.40233814,0.687435189,0.999991689
CENPQ,10.31682955,0.359564879,0.894052657,0.402174163,0.687555856,0.999991689
WDR12,15.2676134,0.263516984,0.655259832,0.402156474,0.687568873,0.999991689
NDUFAF7,3.050534948,0.509375989,1.266702005,0.40212772,0.687590033,0.999991689
ISG20L2,10.96538958,0.281583971,0.700284675,0.40209929,0.687610955,0.999991689
HSD17B7,11.48644567,-0.286416322,0.712521918,-0.401975455,0.68770209,0.999991689
CTBP2,22.96002137,0.230872279,0.574867114,0.401609821,0.687971201,0.999991689
SLC20A2,3.130503426,-0.505378524,1.258498904,-0.401572478,0.687998688,0.999991689
POLR2B,26.51842194,0.189558735,0.472319809,0.401335559,0.688173087,0.999991689
ZNF134,5.134843957,-0.416130377,1.036921183,-0.401313411,0.688189391,0.999991689
C16orf95,5.728146647,-0.399663776,0.996020377,-0.401260642,0.688228237,0.999991689
CALD1,3.784825426,-0.535903061,1.335770023,-0.401194107,0.688277219,0.999991689
PRKX,5.235600416,0.390934355,0.974511404,0.401159343,0.688302812,0.999991689
HTATIP2,98.72585783,0.123259537,0.3073429,0.401048915,0.688384111,0.999991689
GBP1,107.8112616,0.128044333,0.319424509,0.400859451,0.688523605,0.999991689
WDR82,13.95877088,0.260716357,0.65048725,0.40080164,0.688566171,0.999991689
PIK3R1,29.03423947,-0.174992719,0.436617004,-0.400792268,0.688573072,0.999991689
MICALL1,2.145110186,0.570776108,1.424446482,0.400700283,0.688640803,0.999991689
PFDN6,46.64989503,0.147812457,0.36924299,0.400312154,0.688926617,0.999991689
METTL13,9.312700654,-0.308521968,0.770981891,-0.400167594,0.689033081,0.999991689
HLX,0.788135669,0.962160738,2.404756375,0.400107366,0.689077439,NA
HS2ST1,11.7467373,0.323713738,0.809252628,0.400015677,0.68914497,0.999991689
NAA80,1.47644703,0.714774407,1.787078114,0.399968194,0.689179943,0.999991689
EAPP,46.51784921,-0.146364857,0.365950057,-0.399958556,0.689187042,0.999991689
MORC2-AS1,1.162198131,0.765909813,1.915042598,0.399944008,0.689197757,0.999991689
USP33,38.50480196,0.161442249,0.403790042,0.399817312,0.689291078,0.999991689
CCDC137,17.2896187,0.223687682,0.559648282,0.399693323,0.68938241,0.999991689
AGAP5,2.313643719,-0.572046796,1.431326445,-0.399662004,0.689405481,0.999991689
AC068338.3,0.706015494,-1.051152619,2.632393462,-0.399314401,0.689661557,NA
AC022167.2,0.706015494,-1.051152619,2.632393462,-0.399314401,0.689661557,NA
NT5C,64.16891419,0.146615475,0.367248192,0.39922722,0.689725788,0.999991689
IQCK,4.527433857,-0.423124332,1.059870438,-0.399222695,0.689729122,0.999991689
AL133264.2,1.864045341,0.636527871,1.595126803,0.399045311,0.689859818,0.999991689
CLPTM1L,35.02819043,-0.164266912,0.41168093,-0.39901511,0.689882071,0.999991689
CRK,16.8331663,0.222542696,0.557761113,0.39899285,0.689898473,0.999991689
SIRT7,23.11435911,-0.201328458,0.504616212,-0.398973423,0.689912787,0.999991689
S100A12,0.747651511,-0.977548982,2.450597572,-0.398902289,0.689965202,NA
SPESP1,0.747651511,-0.977548982,2.450597572,-0.398902289,0.689965202,NA
SBF1,1.891324656,-0.608024392,1.524525885,-0.398828513,0.690019566,0.999991689
CHUK,6.346024099,0.358079138,0.897868987,0.398810008,0.690033202,0.999991689
SEC16A,12.61915311,-0.2632552,0.660349995,-0.398660107,0.690143666,0.999991689
ADAP2,34.18785853,0.166982575,0.419247999,0.39829069,0.690415922,0.999991689
TRPV2,82.18129647,0.12198819,0.306418594,0.398109619,0.690549384,0.999991689
AC073332.1,2.053680614,-0.634981898,1.595043716,-0.398096862,0.690558788,0.999991689
TLE1,2.873552533,0.500693493,1.257728693,0.398093401,0.690561338,0.999991689
LSM5,71.22750212,0.128049633,0.321674165,0.398072482,0.690576758,0.999991689
BPGM,5.890938489,-0.372366933,0.935486965,-0.398046094,0.690596209,0.999991689
PTPN22,24.6092343,0.219160666,0.55066486,0.397992831,0.69063547,0.999991689
CNPY3,85.25123094,-0.116796634,0.293505411,-0.397936902,0.690676698,0.999991689
TRIM26,7.788609317,0.32399265,0.814460637,0.397800256,0.690777428,0.999991689
SELENOK,118.5836552,0.103854916,0.261112674,0.397739852,0.690821958,0.999991689
FCHSD1,0.918635138,-0.900872239,2.265309187,-0.397681802,0.690864753,NA
ADRB2,20.00818954,0.204496954,0.514253987,0.397657498,0.690882671,0.999991689
NDUFV2,245.3274547,-0.090636791,0.227948659,-0.397619323,0.690910815,0.999991689
IFI6,551.3535637,0.171674973,0.431834935,0.397547671,0.69096364,0.999991689
MOGS,11.77218092,-0.273507908,0.68810502,-0.39747989,0.691013613,0.999991689
PRR14L,19.788847,-0.208212704,0.524027889,-0.397331341,0.691123139,0.999991689
MLLT10,18.00411675,-0.220540968,0.555081988,-0.39731242,0.691137089,0.999991689
SRCAP,0.660709909,1.023820719,2.577110393,0.397274685,0.691164913,NA
CHORDC1,26.04560055,0.224024206,0.563935411,0.397251531,0.691181985,0.999991689
LHPP,11.44186003,-0.268947284,0.677289944,-0.397093278,0.691298677,0.999991689
POP5,35.05006818,-0.180029885,0.453397199,-0.397068808,0.691316721,0.999991689
NUP98,13.5729519,-0.269049175,0.677696219,-0.397005571,0.691363352,0.999991689
CCNY,20.55280653,0.204354328,0.51477909,0.396974803,0.691386042,0.999991689
RNF169,16.92346762,-0.231846824,0.584140883,-0.396902239,0.691439553,0.999991689
RUNX2,5.313953454,0.432069417,1.08936816,0.396623871,0.691644846,0.999991689
RABL2B,8.940735114,-0.30407157,0.766807489,-0.396542253,0.691705043,0.999991689
ZNF701,7.299955519,0.333598682,0.841317487,0.396519373,0.691721919,0.999991689
GNA12,7.011615111,-0.338488091,0.853809678,-0.39644443,0.691777195,0.999991689
WDR5,3.027754923,-0.48160898,1.215065707,-0.396364557,0.691836109,0.999991689
DDX39A,29.51706674,-0.176405703,0.445070564,-0.396354461,0.691843556,0.999991689
TAF6,8.163273301,-0.322548303,0.813981333,-0.396260074,0.691913178,0.999991689
RNF185,3.557340862,0.480330451,1.212302798,0.396213266,0.691947706,0.999991689
PTGES2,20.41153575,-0.207959684,0.525176315,-0.395980698,0.692119268,0.999991689
PSD3,17.85490041,0.230409398,0.582042948,0.395863224,0.692205932,0.999991689
LIMD1,2.453423311,-0.545688993,1.378483058,-0.395861951,0.692206871,0.999991689
FBXO22,20.17770609,0.216015963,0.545735918,0.395825078,0.692234075,0.999991689
ZNF816-ZNF321P,1.407683662,-0.682035821,1.723591058,-0.395706289,0.692321715,0.999991689
EPC2,22.26128435,-0.248653975,0.628493793,-0.395634735,0.692374509,0.999991689
HUWE1,29.39519398,0.180449523,0.456444895,0.395336928,0.69259425,0.999991689
STAP1,2.530103978,0.574045401,1.452052935,0.39533366,0.692596661,0.999991689
FBXO38,6.091172578,0.35944482,0.909476246,0.395221779,0.692679221,0.999991689
UNC5B-AS1,1.081523309,0.764440992,1.936023197,0.394851153,0.692952741,NA
TAX1BP3,24.06065031,0.192517579,0.487618847,0.394811604,0.692981931,0.999991689
THEM6,9.832192366,0.280359334,0.710200905,0.394760598,0.693019576,0.999991689
EDRF1,10.62407669,0.351320103,0.890180099,0.394661825,0.69309248,0.999991689
C9orf3,1.942712447,0.616146019,1.561325302,0.394630138,0.693115868,0.999991689
CDC14B,1.217343808,-0.733154583,1.858776359,-0.394428614,0.693264622,0.999991689
SCRN1,1.347013553,0.704462324,1.786734876,0.394273562,0.69337908,0.999991689
ISCA1,29.51126334,0.188163224,0.477400344,0.394141368,0.693476671,0.999991689
HLA-F,115.0420984,-0.117881737,0.299164469,-0.394036557,0.693554049,0.999991689
ANO10,15.74932297,0.232853886,0.591068092,0.393954418,0.693614693,0.999991689
USPL1,5.670359177,0.37088163,0.941750237,0.393821648,0.693712721,0.999991689
LRRC8A,0.964736271,0.805549511,2.04587466,0.393743335,0.693770544,NA
SPTLC2,22.03871498,-0.199861075,0.507601328,-0.393736312,0.69377573,0.999991689
TLK1,40.62983655,0.165692192,0.420821618,0.393734981,0.693776712,0.999991689
ALAD,9.899059116,-0.287711859,0.73083065,-0.393677877,0.693818877,0.999991689
ELOA-AS1,1.601542938,-0.63922506,1.623749076,-0.393672316,0.693822983,0.999991689
ILVBL,34.78642771,0.205651566,0.522452286,0.393627458,0.693856106,0.999991689
TSPAN9,0.335822288,1.311821806,3.332789477,0.393610762,0.693868434,NA
WFIKKN1,0.335822288,1.311821806,3.332789477,0.393610762,0.693868434,NA
PCYOX1L,1.878880989,-0.6223721,1.581372724,-0.393564459,0.693902626,0.999991689
SERGEF,9.652456861,0.307335644,0.780971972,0.393529672,0.693928313,0.999991689
GLRX2,59.97243498,-0.137654747,0.349943771,-0.393362473,0.694051783,0.999991689
AC015912.3,1.730916738,0.640997486,1.63015534,0.393212518,0.694162525,0.999991689
RPUSD4,8.397264196,-0.311020434,0.790993135,-0.393202444,0.694169965,0.999991689
ANKRD13A,14.94929774,-0.229816284,0.584561143,-0.393143278,0.694213661,0.999991689
SH2B1,2.091030501,0.570475254,1.451351187,0.393064931,0.694271525,0.999991689
ATF2,8.972379075,0.302540053,0.769701955,0.393061302,0.694274205,0.999991689
NSF,14.99958693,0.231517766,0.589498716,0.392736675,0.69451398,0.999991689
UQCC1,4.024526471,-0.436749819,1.112133641,-0.392713432,0.694531149,0.999991689
EML4,209.088281,-0.097173539,0.24768646,-0.392324792,0.694818247,0.999991689
RNF170,9.772658497,0.299174325,0.762646836,0.392284227,0.694848217,0.999991689
COG4,10.85149633,0.279487115,0.712513707,0.392255071,0.694869757,0.999991689
ZNF658,2.257969167,-0.609502713,1.554245363,-0.39215347,0.694944821,0.999991689
EPB41L4A,12.42549995,-0.264169416,0.673951617,-0.391970891,0.695079722,0.999991689
CACNB3,11.74067093,-0.273001038,0.696514589,-0.39195308,0.695092882,0.999991689
CYTH4,8.234096005,0.311027295,0.793553991,0.391942197,0.695100923,0.999991689
TRAPPC12,18.32982143,-0.224545651,0.572918033,-0.391933293,0.695107503,0.999991689
C9orf139,0.71809957,1.004370704,2.564478605,0.391647137,0.695318954,NA
C8orf59,104.2472878,-0.111339076,0.284293332,-0.391634495,0.695328297,0.999991689
ZDHHC24,48.4818839,0.16230288,0.414604056,0.391464767,0.695453727,0.999991689
PPARGC1B,6.202965567,0.354406987,0.905396973,0.391438229,0.69547334,0.999991689
F3,1.947648326,0.589517259,1.506192426,0.391395713,0.69550476,0.999991689
DNAJC15,115.6841087,0.107255236,0.274088917,0.391315479,0.695564059,0.999991689
NDUFB7,177.0748336,0.095459152,0.243950162,0.391305958,0.695571096,0.999991689
GDI1,11.168143,-0.280888531,0.717982799,-0.391219026,0.695635346,0.999991689
PLA2G12A,5.352400367,0.388334084,0.993266867,0.390966514,0.695821988,0.999991689
ATXN7,0.550542823,0.990692175,2.534034486,0.390954496,0.695830871,NA
RAB23,0.386591997,1.34699316,3.445627175,0.390928296,0.695850238,NA
SOCS4,12.42018289,-0.262230074,0.671256761,-0.390655393,0.696051975,0.999991689
GTPBP6,22.51193156,0.200145,0.512405848,0.390598587,0.69609397,0.999991689
AP003108.2,0.677968583,0.917843066,2.350018685,0.390568412,0.696116278,NA
UQCRHL,0.344688676,-1.38733856,3.55272032,-0.390500359,0.69616659,NA
S100Z,0.344688676,-1.38733856,3.55272032,-0.390500359,0.69616659,NA
WEE2-AS1,0.344688676,-1.38733856,3.55272032,-0.390500359,0.69616659,NA
TFF3,0.344688676,-1.38733856,3.55272032,-0.390500359,0.69616659,NA
ZNF552,3.664911424,-0.453617217,1.161903952,-0.390408533,0.696234479,0.999991689
ZNF280B,3.661398677,-0.46072317,1.180560674,-0.390257935,0.696345825,0.999991689
WHAMM,15.2593562,-0.256431486,0.657179538,-0.390200046,0.696388628,0.999991689
ANGPT4,3.067796073,-0.499321338,1.279989356,-0.390098039,0.696464053,0.999991689
ZNF569,3.067796073,-0.499321338,1.279989356,-0.390098039,0.696464053,0.999991689
MAN1C1,5.483548953,0.378492061,0.970276527,0.390086795,0.696472367,0.999991689
AL163051.1,3.247627908,0.549790749,1.409546906,0.390047856,0.69650116,0.999991689
CAMLG,34.22537081,-0.184116462,0.472053753,-0.390032831,0.69651227,0.999991689
VCPKMT,3.532371629,0.450635704,1.1554025,0.390024865,0.69651816,0.999991689
DNAJC4,35.20184411,-0.161753659,0.414727965,-0.390023515,0.696519159,0.999991689
MCM7,5.387712378,0.393721176,1.00982302,0.389891266,0.696616952,0.999991689
HLA-C,2485.949466,0.076503471,0.196253491,0.389819667,0.6966699,0.999991689
GSS,30.8876048,-0.172769559,0.443316997,-0.389720133,0.696743507,0.999991689
KAT8,95.24455277,0.111972575,0.287330196,0.389699991,0.696758403,0.999991689
C1GALT1C1,38.35469188,0.162253241,0.416510891,0.389553417,0.696866804,0.999991689
SLC7A1,2.452357319,0.562213461,1.44324515,0.389548138,0.696870708,0.999991689
MRPL11,74.88495907,-0.121509421,0.311965067,-0.389496882,0.696908616,0.999991689
SDF2,45.36173499,-0.155185419,0.398531821,-0.389392792,0.696985603,0.999991689
GLT8D1,19.76516493,-0.217293018,0.558165256,-0.389298717,0.697055185,0.999991689
AC010680.4,2.294504063,0.701047093,1.801079412,0.389237192,0.697100693,0.999991689
DEAF1,3.060970012,-0.471937894,1.21361326,-0.388870087,0.697372251,0.999991689
STARD3NL,34.13721303,0.165421092,0.425401319,0.388858906,0.697380523,0.999991689
RTN2,11.80688531,-0.256144186,0.658717365,-0.388852943,0.697384934,0.999991689
OR2C3,0.43198345,-1.165588608,2.999910011,-0.388541191,0.697615578,NA
NLRC5,3.411479953,0.468075198,1.205034258,0.388433104,0.69769555,0.999991689
CREM,15.08700925,0.241169978,0.620883926,0.388430056,0.697697805,0.999991689
ZNF503,5.960246728,-0.413350823,1.064218487,-0.388407858,0.69771423,0.999991689
WASHC2A,12.16892778,0.268972552,0.692559803,0.388374478,0.697738928,0.999991689
ATR,10.03128082,-0.278263524,0.716680068,-0.388267424,0.697818142,0.999991689
CSNK1G2,23.52204576,0.193324452,0.497951427,0.388239578,0.697838747,0.999991689
SPATA6,16.39074099,-0.229358213,0.590975957,-0.388100751,0.697941476,0.999991689
NOL4L,3.963823752,0.42311828,1.090366483,0.388051436,0.69797797,0.999991689
MCU,2.370851256,0.549892,1.417178414,0.388018893,0.698002052,0.999991689
EIF2B5,19.90961895,-0.217188266,0.560031541,-0.387814346,0.698153428,0.999991689
KRBOX4,1.872054928,-0.592831588,1.528705103,-0.387799835,0.698164167,0.999991689
HSPA14.1,11.16984238,-0.262139293,0.676009499,-0.387774571,0.698182865,0.999991689
METTL18,4.57678132,0.399412724,1.030107249,0.38773897,0.698209213,0.999991689
SUPT7L,10.2897693,-0.273617708,0.70584609,-0.387645001,0.698278762,0.999991689
LIPN,1.199789188,-0.77680498,2.004055485,-0.387616504,0.698299854,0.999991689
AL441992.1,9.776955018,-0.28748027,0.741703459,-0.38759462,0.698316051,0.999991689
MBD5,5.622813577,0.361082038,0.931751604,0.387530363,0.698363611,0.999991689
AC109630.1,0.739023843,-0.952437456,2.457785266,-0.38751858,0.698372333,NA
ZDHHC7,13.77505651,-0.249824899,0.644689147,-0.387512183,0.698377068,0.999991689
PIGQ,2.705995786,0.499421268,1.289101266,0.387418181,0.698446646,0.999991689
UMPS,12.97807348,0.276745746,0.714376141,0.387395001,0.698463804,0.999991689
GK5,3.948252488,0.459181253,1.185452618,0.387346779,0.698499499,0.999991689
HIST1H2AL,0.89455374,-0.862650648,2.227218711,-0.387321929,0.698517893,NA
GTF2IRD1,0.89455374,-0.862650648,2.227218711,-0.387321929,0.698517893,NA
ANK3,0.89455374,-0.862650648,2.227218711,-0.387321929,0.698517893,NA
COG6,5.072273205,-0.388355807,1.002854553,-0.38725038,0.698570856,0.999991689
CCDC6,31.39445844,0.165442019,0.42722552,0.38724751,0.698572981,0.999991689
PPP2R5C,50.39242442,0.156565874,0.404373497,0.387181345,0.69862196,0.999991689
GID8,19.38650035,-0.226363447,0.584746754,-0.387113644,0.698672077,0.999991689
VPS13A,11.65560062,-0.266025754,0.687331839,-0.387041221,0.698725692,0.999991689
GTPBP8,8.571439575,0.300684343,0.776891453,0.387035206,0.698730145,0.999991689
TP53TG1,19.35981878,-0.214876251,0.555617992,-0.386733789,0.698953299,0.999991689
TCTN1,8.706627316,-0.30149394,0.779953069,-0.386553951,0.699086455,0.999991689
ATG13,4.690671231,0.397155248,1.027656495,0.386466928,0.699150891,0.999991689
NR3C1,76.74291392,0.122443473,0.316983446,0.386277183,0.699291397,0.999991689
PEX16,28.13107097,-0.174311165,0.451293151,-0.386248194,0.699312864,0.999991689
ZNF324,1.027443624,0.76486516,1.98042197,0.386213227,0.699338758,NA
C8orf44,2.326615632,0.540924521,1.400739947,0.386170553,0.69937036,0.999991689
SIK3,3.506574491,0.465220082,1.20488776,0.386110721,0.69941467,0.999991689
METTL15,3.918285867,0.435939522,1.129204852,0.386058846,0.699453088,0.999991689
CDK6,1.507272589,0.65215041,1.689375141,0.386030547,0.699474046,0.999991689
ARMH1,40.69303728,0.157813638,0.40884634,0.385997433,0.69949857,0.999991689
QSOX2,1.204961336,0.724731665,1.877858122,0.385935261,0.699544615,0.999991689
SERAC1,4.248593299,0.440835155,1.142273402,0.385927883,0.69955008,0.999991689
CEP89,4.253401812,-0.40898476,1.06009763,-0.385799145,0.699645428,0.999991689
RILP,27.26435751,-0.18029733,0.467346911,-0.385789069,0.699652891,0.999991689
ECI1,42.52628171,-0.159832796,0.414483465,-0.385619234,0.699778687,0.999991689
SASH1,14.10145647,-0.246545296,0.639373725,-0.385604361,0.699789703,0.999991689
UBE2M,61.47774078,-0.128281368,0.332799525,-0.385461392,0.699895605,0.999991689
TPRG1,2.931736855,0.504661244,1.309406767,0.385412124,0.699932101,0.999991689
PRDM4,5.920411055,-0.374253027,0.971674566,-0.385162935,0.700116703,0.999991689
ARHGEF3,14.25138351,0.247706717,0.643367705,0.385015777,0.700225727,0.999991689
BMF,1.022125932,0.772740563,2.007492013,0.384928338,0.70029051,NA
MCM6,3.078432344,0.484671851,1.259195732,0.384905887,0.700307144,0.999991689
AC112220.4,0.611951254,1.021660905,2.654522896,0.384875529,0.700329637,NA
CENPH,8.289900374,0.300047842,0.779802188,0.384774301,0.700404641,0.999991689
MINDY2,14.27956948,0.231435575,0.60185631,0.38453626,0.700581026,0.999991689
PLEKHB2,76.45754541,-0.126715507,0.329620798,-0.38442813,0.700661155,0.999991689
RALGAPB,6.323062581,0.342153668,0.890049194,0.384421075,0.700666383,0.999991689
CARS,23.5994054,0.228359869,0.594126036,0.384362668,0.700709666,0.999991689
TFB1M,14.66454174,-0.23399505,0.608888561,-0.384298647,0.700757111,0.999991689
DENND2C,1.244175213,0.708423726,1.843430363,0.38429644,0.700758746,0.999991689
UBQLN4,6.138954082,0.434592837,1.130898206,0.384289969,0.700763542,0.999991689
TGFB1,100.2119003,-0.109883433,0.285976612,-0.38423923,0.700801145,0.999991689
SLC22A4,4.155980833,0.448305025,1.16675346,0.384232865,0.700805862,0.999991689
AC123768.3,0.793310268,-0.89888051,2.339730158,-0.384181273,0.700844097,NA
ATP2A3,0.793310268,-0.89888051,2.339730158,-0.384181273,0.700844097,NA
LCORL,14.56251839,-0.25209093,0.65624147,-0.384143553,0.700872052,0.999991689
SNX20,19.15427999,0.223013228,0.580791523,0.383981548,0.700992123,0.999991689
SKA2,11.50572215,0.268946683,0.700441285,0.383967492,0.701002542,0.999991689
MTCH1,73.97145121,0.124086342,0.323176448,0.383958495,0.70100921,0.999991689
NAGLU,42.7467089,0.163413482,0.425634014,0.383929565,0.701030653,0.999991689
RHNO1,9.534543195,-0.288821902,0.752376083,-0.383879696,0.701067616,0.999991689
TNFRSF10B,9.358471724,0.291489247,0.759449316,0.383816591,0.701114391,0.999991689
SKP2,2.538824189,0.530598626,1.382821901,0.383707132,0.701195526,0.999991689
INHBA-AS1,0.536594124,1.065905864,2.778990057,0.383558718,0.701305542,NA
SMAD4,12.76437802,0.243293185,0.634307414,0.383557215,0.701306657,0.999991689
ZNF101,5.407297494,-0.367013652,0.957185556,-0.383429994,0.701400968,0.999991689
AKAP8L,14.30864952,-0.232465697,0.606349121,-0.383385889,0.701433664,0.999991689
MFSD13A,8.974609151,0.284638719,0.742460786,0.383372058,0.701443918,0.999991689
CASP7,24.50494427,0.179353739,0.467862063,0.383347472,0.701462145,0.999991689
GABARAPL1,56.85070747,-0.140387096,0.366301965,-0.383255101,0.701530627,0.999991689
RRN3,4.894753043,0.381634088,0.99608092,0.383135627,0.701619205,0.999991689
MNDA,633.9017891,0.090736922,0.236993733,0.382866335,0.701818874,0.999991689
ETNK1,32.25227292,0.186287596,0.486582754,0.382848743,0.701831918,0.999991689
ZNF576,10.15128794,0.277899335,0.725878852,0.382845338,0.701834443,0.999991689
TSC1,5.32578898,0.375984219,0.982114933,0.38283118,0.701844941,0.999991689
ZNF212,1.10611073,0.734989893,1.919973403,0.382812539,0.701858764,NA
FAM219A,1.10611073,0.734989893,1.919973403,0.382812539,0.701858764,NA
AP003392.4,0.756635689,0.866258917,2.262989247,0.382794093,0.701872441,NA
PSEN2,10.79796265,0.264599065,0.691233463,0.382792616,0.701873537,0.999991689
AMFR,23.80291618,-0.190766021,0.498386818,-0.382766989,0.70189254,0.999991689
TEX10,4.722884663,-0.394881842,1.031745739,-0.38273174,0.701918678,0.999991689
TNPO2,4.47516561,0.449844575,1.175526444,0.382674994,0.701960757,0.999991689
KLHDC2,17.08080101,0.23169251,0.605564523,0.382605818,0.702012056,0.999991689
CLCN3,20.06894954,-0.203344661,0.531494341,-0.382590453,0.70202345,0.999991689
AC005837.1,2.435878522,0.689926821,1.803525395,0.382543447,0.702058309,0.999991689
PSMB1,207.6013308,-0.095808152,0.250463797,-0.382522958,0.702073504,0.999991689
SNF8,77.00992674,-0.116673408,0.305145613,-0.38235322,0.702199384,0.999991689
POLR1A,4.217475131,0.439723577,1.150108163,0.382332367,0.70221485,0.999991689
PSMD6-AS2,0.618571206,0.936396041,2.451425008,0.381980292,0.702475983,NA
TET1,0.618571206,0.936396041,2.451425008,0.381980292,0.702475983,NA
SPOUT1,6.062893368,0.343426761,0.899133237,0.381953138,0.702496124,0.999991689
FAM111A-DT,1.58759424,-0.618667727,1.620149974,-0.381858308,0.702566467,0.999991689
UVSSA,10.47470559,-0.281086319,0.736552716,-0.38162417,0.702740154,0.999991689
NAA50,34.13979949,0.160976702,0.421924611,0.381529539,0.702810357,0.999991689
KDM4A-AS1,0.692066796,-0.948071087,2.485910418,-0.381377817,0.702922919,NA
NT5DC4,0.692066796,-0.948071087,2.485910418,-0.381377817,0.702922919,NA
TMED7-TICAM2,0.692066796,-0.948071087,2.485910418,-0.381377817,0.702922919,NA
CLU,0.692066796,-0.948071087,2.485910418,-0.381377817,0.702922919,NA
TMEM204,0.692066796,-0.948071087,2.485910418,-0.381377817,0.702922919,NA
AC106886.5,0.692066796,-0.948071087,2.485910418,-0.381377817,0.702922919,NA
LINC01909,0.692066796,-0.948071087,2.485910418,-0.381377817,0.702922919,NA
NECAB3,4.939109596,-0.405527346,1.064004796,-0.381133005,0.703104558,0.999991689
NAPG,21.4216432,-0.206614763,0.542234023,-0.381043524,0.703170953,0.999991689
MLKL,32.69617993,-0.161758433,0.424535398,-0.381024608,0.703184989,0.999991689
TANK,40.12540424,0.152746382,0.400982752,0.380930055,0.70325515,0.999991689
GTF2H5,94.29430456,0.114839026,0.30147837,0.380919621,0.703262893,0.999991689
NCKIPSD,4.33186281,-0.413075319,1.084419207,-0.380918483,0.703263737,0.999991689
MFAP3,0.901379801,-0.859173753,2.255864338,-0.380862332,0.703305404,NA
CAPN10,5.43115334,0.387451178,1.017318478,0.380855343,0.703310591,0.999991689
AGL,11.84753805,-0.262095129,0.688231258,-0.380824216,0.703333689,0.999991689
UBR2,24.54438836,-0.18317161,0.481065515,-0.380762296,0.703379639,0.999991689
AZU1,3.414758893,0.486122588,1.276741827,0.380752457,0.70338694,0.999991689
C1orf112,1.764516977,0.610492656,1.603391909,0.38075074,0.703388215,0.999991689
PLAA,16.2480846,-0.217100752,0.570201362,-0.380744008,0.703393211,0.999991689
ARMCX3,47.52270648,0.149928004,0.39378131,0.380739258,0.703396735,0.999991689
ZNF678,3.609119968,-0.431569309,1.133592352,-0.380709439,0.703418864,0.999991689
MANEA,7.453204535,-0.327671474,0.860769389,-0.380672778,0.703446071,0.999991689
GSDME,0.466558025,1.136213441,2.985082193,0.380630538,0.703477418,NA
CKAP5,10.28771361,0.276169814,0.725668466,0.380572984,0.703520131,0.999991689
LINC01134,0.211706504,1.504492481,3.953490671,0.380547877,0.703538764,NA
AC005034.3,0.211706504,1.504492481,3.953490671,0.380547877,0.703538764,NA
XRCC2,0.211706504,1.504492481,3.953490671,0.380547877,0.703538764,NA
TMOD1,0.211706504,1.504492481,3.953490671,0.380547877,0.703538764,NA
PIP5KL1,0.211706504,1.504492481,3.953490671,0.380547877,0.703538764,NA
GDPD5,0.211706504,1.504492481,3.953490671,0.380547877,0.703538764,NA
PLXNC1,0.211706504,1.504492481,3.953490671,0.380547877,0.703538764,NA
THRIL,0.211706504,1.504492481,3.953490671,0.380547877,0.703538764,NA
MORN4,0.889379142,0.807385882,2.123335038,0.380244223,0.703764135,NA
SLC26A6,2.823580823,0.500588351,1.316677765,0.38019048,0.703804026,0.999991689
COPS4,22.78314748,-0.193533833,0.50909638,-0.380151658,0.703832841,0.999991689
