,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TTC12,0.407628038,-1.057214906,2.634484497,-0.401298587,0.688200304,0.999991052
CRADD,0.407628038,-1.057214906,2.634484497,-0.401298587,0.688200304,0.999991052
GGT7,0.407628038,-1.057214906,2.634484497,-0.401298587,0.688200304,0.999991052
ZNF571,0.407628038,-1.057214906,2.634484497,-0.401298587,0.688200304,0.999991052
TMEM201,0.598435371,-0.903766095,2.252425106,-0.401241352,0.688242438,0.999991052
XKR8,0.598435371,-0.903766095,2.252425106,-0.401241352,0.688242438,0.999991052
PLB1,0.598435371,-0.903766095,2.252425106,-0.401241352,0.688242438,0.999991052
SULT1B1,0.598435371,-0.903766095,2.252425106,-0.401241352,0.688242438,0.999991052
TPD52L1,0.598435371,-0.903766095,2.252425106,-0.401241352,0.688242438,0.999991052
ZNF410,0.598435371,-0.903766095,2.252425106,-0.401241352,0.688242438,0.999991052
THBS1,13.75485892,0.615655028,1.534435817,0.401225663,0.688253988,0.999991052
VPS72,2.21525585,-0.541194924,1.349102276,-0.401151887,0.688308301,0.999991052
RAPGEF1,4.538839696,-0.393106306,0.979996268,-0.401130411,0.688324112,0.999991052
CYSLTR1,11.41046343,0.262035705,0.653785835,0.400797465,0.688569245,0.999991052
Mar-06,4.145281316,0.40631322,1.014262947,0.400599491,0.688715021,0.999991052
URB2,0.819981304,0.831843766,2.076663688,0.400567396,0.688738654,0.999991052
ZNF568,0.819981304,0.831843766,2.076663688,0.400567396,0.688738654,0.999991052
NPHP1,1.371187894,-0.648575779,1.61943315,-0.400495555,0.688791556,0.999991052
ARRDC3,0.957712668,0.769461468,1.921334381,0.40048285,0.688800913,0.999991052
ZBTB20,2.083914352,0.557475401,1.392156076,0.400440303,0.688832245,0.999991052
RABGGTB,13.56520457,0.246033438,0.614611207,0.400307438,0.68893009,0.999991052
LSM10,17.61567147,-0.215725437,0.5389254,-0.400288123,0.688944315,0.999991052
ANKRD17,6.495055717,-0.331537611,0.828299747,-0.400262842,0.688962933,0.999991052
EXOG,1.816681233,0.619875737,1.548883066,0.400208222,0.68900316,0.999991052
GIMAP7,5.628985974,-0.352323259,0.880355499,-0.400205666,0.689005041,0.999991052
NOC2L,2.401748119,0.528765276,1.321821227,0.400027829,0.68913602,0.999991052
SERF2,627.7572685,0.093674918,0.234385364,0.399661979,0.689405499,0.999991052
ZNF765,0.826067034,0.848065138,2.122075573,0.399639461,0.689422088,0.999991052
ZNHIT2,2.558071489,-0.493860966,1.236113488,-0.399527205,0.689504783,0.999991052
MED10,15.00371518,0.241160243,0.60379149,0.399409809,0.689591268,0.999991052
OSGEP,6.520690543,-0.337538688,0.845123248,-0.399395815,0.689601577,0.999991052
NUDT2,12.34848025,-0.241367768,0.60449574,-0.39928779,0.689681163,0.999991052
AIP,16.27785686,-0.229142156,0.57405234,-0.399165964,0.689770921,0.999991052
FAM104A,8.655526387,-0.314334239,0.787777561,-0.399013953,0.689882923,0.999991052
IL10RB,3.875614545,0.469213166,1.176108555,0.39895396,0.689927128,0.999991052
WDR47,1.161728775,-0.705097277,1.767397954,-0.398946528,0.689932605,0.999991052
JRKL,1.161728775,-0.705097277,1.767397954,-0.398946528,0.689932605,0.999991052
MGA,4.369576774,-0.406643851,1.01934454,-0.398926796,0.689947145,0.999991052
CD82,7.433279913,-0.307381115,0.770528351,-0.398922524,0.689950292,0.999991052
MAML3,0.900487269,-0.837958287,2.10089181,-0.398858372,0.689997564,0.999991052
IFI27L1,12.95773549,0.252393424,0.632804514,0.398848963,0.690004497,0.999991052
BRWD1,4.012492339,0.419300177,1.051417987,0.398794944,0.690044303,0.999991052
DVL3,4.965204918,0.409077925,1.02595842,0.398727587,0.690093938,0.999991052
PRPF4B,26.0511389,-0.185131361,0.464846252,-0.398263641,0.690435859,0.999991052
ZNF436,0.410670903,-1.038432364,2.608241111,-0.398135111,0.690530594,0.999991052
CDC7,0.410670903,-1.038432364,2.608241111,-0.398135111,0.690530594,0.999991052
AC024060.1,0.410670903,-1.038432364,2.608241111,-0.398135111,0.690530594,0.999991052
ARL9,0.410670903,-1.038432364,2.608241111,-0.398135111,0.690530594,0.999991052
CCL28,0.410670903,-1.038432364,2.608241111,-0.398135111,0.690530594,0.999991052
FILNC1,0.410670903,-1.038432364,2.608241111,-0.398135111,0.690530594,0.999991052
AC005070.3,0.410670903,-1.038432364,2.608241111,-0.398135111,0.690530594,0.999991052
BX255925.3,0.410670903,-1.038432364,2.608241111,-0.398135111,0.690530594,0.999991052
TCF7L2,21.63980798,0.217064824,0.545519501,0.397904792,0.690700367,0.999991052
SNAPC5,11.99428504,0.273275179,0.686816407,0.397886796,0.690713634,0.999991052
YTHDF3,2.983693309,0.45614132,1.146530907,0.397844766,0.690744617,0.999991052
TANGO6,1.594511633,-0.614026509,1.543748953,-0.397750235,0.690814304,0.999991052
CAMSAP2,3.054127482,0.454069366,1.142143289,0.39755902,0.690955273,0.999991052
ADRM1,22.29183439,0.206513018,0.519682066,0.397383385,0.691084766,0.999991052
TCEANC2,2.400394757,-0.51592653,1.299097099,-0.397142392,0.69126246,0.999991052
ZNF362,0.789242704,-0.809459647,2.038298269,-0.397125219,0.691275123,0.999991052
RAD54L,0.789242704,-0.809459647,2.038298269,-0.397125219,0.691275123,0.999991052
ZNF16,0.789242704,-0.809459647,2.038298269,-0.397125219,0.691275123,0.999991052
AP1G1,2.969945514,0.466247181,1.174272256,0.397052028,0.691329094,0.999991052
ATP6V0E2,6.172508633,-0.341053905,0.859544594,-0.396784423,0.691526439,0.999991052
UTP3,3.782932631,0.416288247,1.04975115,0.396558981,0.691692706,0.999991052
ANO5,0.524958333,-1.024711181,2.584539457,-0.396477283,0.691752963,0.999991052
C19orf54,0.524958333,-1.024711181,2.584539457,-0.396477283,0.691752963,0.999991052
PHTF1,4.526779157,0.393751768,0.993720634,0.396239904,0.691928056,0.999991052
SPR,4.866251452,0.373289962,0.942110474,0.396227377,0.691937296,0.999991052
MYBL1,3.328812647,-0.432162724,1.090710892,-0.39622115,0.69194189,0.999991052
AP2B1,11.16667933,0.282967077,0.714192373,0.396205683,0.691953299,0.999991052
PURA,9.347787671,0.293314279,0.740372164,0.396171404,0.691978586,0.999991052
NIT1,6.250715039,-0.332283454,0.838738093,-0.396170696,0.691979108,0.999991052
ZSCAN29,2.093433886,-0.575381051,1.452546666,-0.396118806,0.692017385,0.999991052
NUBPL,1.275546435,0.676409442,1.707987239,0.396027222,0.692084946,0.999991052
ZMYM6,2.26574333,0.542364398,1.369875795,0.395922316,0.692162338,0.999991052
SMIM10,1.878329049,-0.598498316,1.512012247,-0.395829013,0.692231172,0.999991052
AC018647.2,0.629408856,-1.005330626,2.540490958,-0.39572297,0.692309409,0.999991052
HPS1,7.880608295,0.306523754,0.774750761,0.395641759,0.692369327,0.999991052
PXDC1,3.226263321,-0.510511295,1.290453967,-0.395605971,0.692395731,0.999991052
FAM122C,1.390078222,0.636244954,1.608459952,0.395561577,0.692428487,0.999991052
GRINA,20.99186781,0.208848575,0.528033607,0.395521368,0.692458155,0.999991052
NADK,2.9194176,-0.478927665,1.211248871,-0.395399885,0.692547794,0.999991052
TRIM35,0.601478236,-0.892659898,2.258149431,-0.395305947,0.692617111,0.999991052
POMT1,0.601478236,-0.892659898,2.258149431,-0.395305947,0.692617111,0.999991052
TUBGCP6,0.601478236,-0.892659898,2.258149431,-0.395305947,0.692617111,0.999991052
POLR2C,3.921807337,0.400801029,1.014097959,0.395229105,0.692673815,0.999991052
FAM3A,2.73933658,0.471636359,1.19475751,0.394754881,0.693023796,0.999991052
TERF2IP,15.17546788,0.231906128,0.587888709,0.39447284,0.693231976,0.999991052
HS2ST1,1.628349221,0.581275576,1.473605276,0.394458127,0.693242836,0.999991052
RRM2,66.88378942,-0.136891635,0.347103517,-0.394382738,0.693298486,0.999991052
PPP1R9B,1.519730216,0.638523118,1.619088651,0.394371931,0.693306464,0.999991052
GTF2H3,4.324240376,0.404935379,1.026971952,0.394300329,0.69335932,0.999991052
TRPM7,4.441974847,-0.389142419,0.987629667,-0.394016535,0.693568832,0.999991052
WDR7,1.202069397,0.685431773,1.740665687,0.393775656,0.693746679,0.999991052
TULP4,4.834561508,-0.391667489,0.995041553,-0.393619229,0.693862182,0.999991052
SUPT16H,32.21173696,-0.16374011,0.416276347,-0.393344736,0.694064881,0.999991052
VPS26C,5.938611153,0.361838907,0.92009459,0.393262727,0.694125445,0.999991052
SPCS2,72.0811177,0.13445069,0.341957108,0.393179982,0.694186554,0.999991052
KAZN,0.346237814,1.283944766,3.265911137,0.393135242,0.694219596,0.999991052
MFSD14A,0.346237814,1.283944766,3.265911137,0.393135242,0.694219596,0.999991052
TTC13,0.346237814,1.283944766,3.265911137,0.393135242,0.694219596,0.999991052
CHKA,0.346237814,1.283944766,3.265911137,0.393135242,0.694219596,0.999991052
CES4A,0.346237814,1.283944766,3.265911137,0.393135242,0.694219596,0.999991052
ZUP1,3.677450608,0.411015792,1.045517744,0.393121776,0.694229542,0.999991052
CANX,56.44837681,-0.142679307,0.362959904,-0.393099363,0.694246095,0.999991052
GRIPAP1,5.594812244,0.345954573,0.880211414,0.393035773,0.69429306,0.999991052
HSF1,5.306856194,-0.352985548,0.898253172,-0.392968886,0.694342462,0.999991052
LY86,34.93477037,-0.179662304,0.457224821,-0.392940838,0.694363178,0.999991052
RFK,15.00821907,-0.225189738,0.573383101,-0.392738707,0.694512479,0.999991052
GLIPR1,27.00355158,0.18268751,0.465218502,0.392691842,0.694547097,0.999991052
GTF2F1,13.04792868,-0.232509903,0.592164389,-0.392644184,0.694582301,0.999991052
NCSTN,11.09345379,-0.267594491,0.681619932,-0.392586071,0.694625229,0.999991052
C17orf75,4.820680837,-0.385477224,0.981901406,-0.392582414,0.69462793,0.999991052
FBN1,0.903530134,-0.83149647,2.118520085,-0.392489302,0.694696714,0.999991052
PRC1,18.64464896,0.223756884,0.570309874,0.392342644,0.694805059,0.999991052
C1QL1,0.71009724,-0.899207602,2.291919649,-0.392338188,0.694808351,0.999991052
LINC01637,5.501872081,-0.35698145,0.910123839,-0.392233929,0.694885377,0.999991052
RAB35,2.267131028,0.538381387,1.372719443,0.392200598,0.694910002,0.999991052
AGRP,25.97943241,-0.390264065,0.995111135,-0.392181387,0.694924196,0.999991052
CRNDE,14.03925654,-0.246246758,0.627910964,-0.392168273,0.694933885,0.999991052
VSIR,4.71232224,-0.375553879,0.958202042,-0.391936004,0.6951055,0.999991052
GTPBP6,4.563387653,0.379304321,0.967778725,0.391932899,0.695107794,0.999991052
PSPH,1.701826259,0.579046346,1.477745836,0.391844343,0.695173229,0.999991052
LONRF3,1.725996231,0.587490464,1.499346386,0.391831047,0.695183054,0.999991052
OTUD4,3.048041752,0.449460931,1.147506074,0.391685012,0.695290965,0.999991052
FTSJ3,2.721515746,-0.476103259,1.215544542,-0.39167899,0.695295416,0.999991052
MAK16,2.031658538,0.534681205,1.365362329,0.391603894,0.69535091,0.999991052
ARGLU1,31.60623731,-0.183503524,0.468616855,-0.39158541,0.69536457,0.999991052
EIF4G3,5.416640887,-0.363948889,0.929617177,-0.391504049,0.695424696,0.999991052
SIGLEC11,2.752519832,-0.562274676,1.436375101,-0.391453928,0.695461737,0.999991052
SH3BP5,15.23113563,0.223627186,0.571367494,0.391389409,0.69550942,0.999991052
MED16,1.199026532,0.681119841,1.740701908,0.39129034,0.695582639,0.999991052
ARHGAP10,12.68137378,0.248801535,0.635863972,0.39128107,0.69558949,0.999991052
MANEA,2.928546195,-0.469952427,1.201467902,-0.391148549,0.695687436,0.999991052
ST7L,1.534214846,-0.625596441,1.600263334,-0.390933434,0.69584644,0.999991052
AMPD2,0.746504266,0.862078952,2.205349224,0.3909036,0.695868493,0.999991052
TRAPPC9,0.746504266,0.862078952,2.205349224,0.3909036,0.695868493,0.999991052
IER5,11.79422198,0.256730034,0.656770824,0.39089744,0.695873046,0.999991052
BAZ2A,2.974564714,0.449449685,1.149921965,0.390852335,0.695906388,0.999991052
PDIK1L,1.522946029,0.624550011,1.598092801,0.390809602,0.695937977,0.999991052
PMPCB,19.4747292,-0.211866956,0.542127292,-0.39080666,0.695940152,0.999991052
NUDC,32.31314996,-0.167209077,0.428156027,-0.390533046,0.696142424,0.999991052
SPAST,5.025480322,-0.375007253,0.960527577,-0.390417997,0.696227482,0.999991052
RAF1,3.64183654,-0.431866935,1.106623494,-0.390256431,0.696346937,0.999991052
RBM41,2.004351584,0.553109392,1.417605892,0.390171482,0.696409748,0.999991052
C2orf42,0.413713768,-1.02299684,2.623085607,-0.389997504,0.696538392,0.999991052
BEX5,0.413713768,-1.02299684,2.623085607,-0.389997504,0.696538392,0.999991052
ACSS3,0.413713768,-1.02299684,2.623085607,-0.389997504,0.696538392,0.999991052
PELI2,0.413713768,-1.02299684,2.623085607,-0.389997504,0.696538392,0.999991052
CATSPER2,0.413713768,-1.02299684,2.623085607,-0.389997504,0.696538392,0.999991052
RAB40B,0.413713768,-1.02299684,2.623085607,-0.389997504,0.696538392,0.999991052
RAVER1,0.413713768,-1.02299684,2.623085607,-0.389997504,0.696538392,0.999991052
PPM1F,0.743461401,0.84792026,2.17434048,0.389966644,0.696561212,0.999991052
RHBDD3,3.155894743,0.538779443,1.381944794,0.389870453,0.696632343,0.999991052
AC008771.1,2.887339881,0.45561884,1.168779945,0.389824314,0.696666463,0.999991052
OXNAD1,1.397223974,-0.657733996,1.687702217,-0.389721593,0.696742428,0.999991052
KIDINS220,11.13574167,0.267847302,0.687465908,0.389615396,0.696820966,0.999991052
PXK,5.3734005,0.367839723,0.944387391,0.389500883,0.696905658,0.999991052
ZRANB3,0.813895574,0.815332164,2.093575538,0.389444827,0.696947117,0.999991052
CDK6,0.813895574,0.815332164,2.093575538,0.389444827,0.696947117,0.999991052
PRR12,0.813895574,0.815332164,2.093575538,0.389444827,0.696947117,0.999991052
TMTC1,1.153017484,-0.713044901,1.831026064,-0.389423676,0.696962761,0.999991052
ADORA1,0.343194949,1.274377924,3.272616764,0.389406403,0.696975536,0.999991052
AL117339.5,0.343194949,1.274377924,3.272616764,0.389406403,0.696975536,0.999991052
CNNM2,0.343194949,1.274377924,3.272616764,0.389406403,0.696975536,0.999991052
GDPGP1,0.343194949,1.274377924,3.272616764,0.389406403,0.696975536,0.999991052
GSPT1,20.90474537,0.208437748,0.535524849,0.389221431,0.697112351,0.999991052
PAK1,9.828230333,-0.270245304,0.694666849,-0.389028647,0.697254955,0.999991052
DHRS4L2,10.805978,-0.258029586,0.663492621,-0.38889594,0.697353126,0.999991052
EMC9,23.41829181,0.209613153,0.539003533,0.388890128,0.697357425,0.999991052
HMGN1,130.8841922,0.111143408,0.285947405,0.388684794,0.697509332,0.999991052
C8orf76,3.857381388,-0.398374922,1.024942627,-0.388680216,0.697512719,0.999991052
JPT2,2.811064335,0.471009946,1.21206432,0.388601445,0.697570998,0.999991052
FAM111A,65.8939181,-0.154130984,0.396730485,-0.388503002,0.697643833,0.999991052
SLC36A4,11.78685758,0.251054793,0.646235065,0.388488349,0.697654675,0.999991052
MTX1,17.22493834,0.207722826,0.534992677,0.38827228,0.697814549,0.999991052
ARSG,0.713140105,-0.888525912,2.289314973,-0.388118683,0.697928206,0.999991052
SH3GLB2,5.888450517,0.357171328,0.920663013,0.387950122,0.698052945,0.999991052
SUMO2,188.6055689,0.103551313,0.267072284,0.387727663,0.698217582,0.999991052
AC073611.1,0.957474126,-0.781617273,2.015946603,-0.38771725,0.698225289,0.999991052
CEP68,1.256900464,-0.645752866,1.667026913,-0.387367991,0.698483797,0.999991052
RFX2,3.189959323,0.431421278,1.113734614,0.387364523,0.698486364,0.999991052
LAMP2,52.90128393,0.144438852,0.372978443,0.38725791,0.698565282,0.999991052
HK3,8.512844381,-0.337608551,0.871824099,-0.387243885,0.698575664,0.999991052
AL161785.1,0.960516991,-0.772422516,1.994691521,-0.387239084,0.698579218,0.999991052
CES2,1.86662022,0.539065385,1.392652855,0.387078074,0.698698409,0.999991052
STX11,19.47704912,0.198385323,0.512589856,0.387025457,0.698737362,0.999991052
ADSL,8.769893384,-0.28141562,0.727186644,-0.386992283,0.698761921,0.999991052
STXBP3,11.38699679,0.257049874,0.664226677,0.386991192,0.698762729,0.999991052
LIN54,4.77140295,0.362492599,0.93726356,0.386756313,0.698936622,0.999991052
PIK3C2A,3.402289684,-0.416640785,1.077752115,-0.386583129,0.69906485,0.999991052
AIMP1,22.13221938,0.194104959,0.502215414,0.386497414,0.699128317,0.999991052
CCDC117,3.207013391,-0.43109752,1.115474783,-0.386469982,0.69914863,0.999991052
PSMD13,18.36655047,0.204548336,0.529430566,0.386355358,0.699233507,0.999991052
ZNF717,0.604521101,-0.884256852,2.289503927,-0.386222029,0.69933224,0.999991052
GRAMD2B,0.604521101,-0.884256852,2.289503927,-0.386222029,0.69933224,0.999991052
KSR1,1.743673965,-0.569630158,1.475350614,-0.386098161,0.699423972,0.999991052
FCHSD2,2.824981421,-0.462000926,1.196768712,-0.386040278,0.699466839,0.999991052
MRTO4,8.105877444,0.29545948,0.765397432,0.386020997,0.699481118,0.999991052
PDCD11,2.025572808,0.527027602,1.365433338,0.385978273,0.69951276,0.999991052
ACSS1,0.740418536,0.836547824,2.16778667,0.385899515,0.69957109,0.999991052
LARP1B,3.923346601,-0.390979675,1.013829493,-0.385646381,0.699758578,0.999991052
SUSD3,3.078109781,-0.516790125,1.340315189,-0.385573579,0.699812504,0.999991052
TDRKH,0.589306776,-0.963196493,2.49888104,-0.385451119,0.699903215,0.999991052
RASL11A,0.589306776,-0.963196493,2.49888104,-0.385451119,0.699903215,0.999991052
PPP2R3A,2.92812889,-0.484741238,1.257757005,-0.385401343,0.699940088,0.999991052
INTU,0.512786873,-1.094725107,2.840805497,-0.38535729,0.699972721,0.999991052
TAF11,10.12550529,0.258516726,0.670880651,0.385339368,0.699985998,0.999991052
MDFIC,24.31280981,-0.1792677,0.465355678,-0.385227277,0.700069036,0.999991052
SETX,9.242147919,0.282435498,0.733210668,0.385203748,0.700086466,0.999991052
CNNM3,2.106620795,-1.135545617,2.947924653,-0.38520171,0.700087977,0.999991052
RNF121,1.557915048,0.583718335,1.516037783,0.385028883,0.700216016,0.999991052
ZNF513,3.032413123,-0.52083423,1.352771493,-0.385012718,0.700227993,0.999991052
ORMDL2,17.38060371,0.204719923,0.531756651,0.384987988,0.700246315,0.999991052
GABPB2,1.722396619,-0.570224753,1.481167164,-0.384983388,0.700249723,0.999991052
ATXN7L3B,3.458731706,-0.418602401,1.087983854,-0.384750563,0.700422229,0.999991052
PAXIP1-AS2,1.561995227,-0.59291941,1.541345308,-0.38467656,0.700477064,0.999991052
TSPYL4,0.340152084,1.264425873,3.287161586,0.384655832,0.700492423,0.999991052
ZNF747,0.340152084,1.264425873,3.287161586,0.384655832,0.700492423,0.999991052
NUDT1,47.08582428,-0.139789138,0.363504721,-0.384559346,0.700563919,0.999991052
FRYL,7.093396971,-0.308623917,0.802664422,-0.384499311,0.700608406,0.999991052
RHOD,2.193653991,0.532019127,1.383727092,0.384482699,0.700620717,0.999991052
CD109,9.612313234,-0.291043724,0.757020171,-0.384459668,0.700637783,0.999991052
TSPAN4,16.99424823,-0.216508452,0.563232437,-0.38440338,0.700679496,0.999991052
RIF1,13.61279286,0.23967672,0.62380453,0.384217665,0.700817127,0.999991052
E2F7,7.04255936,-0.305726972,0.795721436,-0.384213568,0.700820163,0.999991052
GSTCD,1.53463215,-0.598226957,1.557197377,-0.384168998,0.700853194,0.999991052
TAF6L,1.53463215,-0.598226957,1.557197377,-0.384168998,0.700853194,0.999991052
GOLGA7,9.174407148,-0.273074267,0.711157442,-0.38398567,0.700989068,0.999991052
ITPK1,4.853835635,0.356113226,0.927738791,0.383850745,0.701089075,0.999991052
INPP5B,1.716867636,0.571791888,1.492244921,0.38317563,0.701589546,0.999991052
SCAMP2,16.12210645,-0.21614856,0.564145629,-0.383143198,0.701613592,0.999991052
ASCL2,2.173019362,-0.51042463,1.332728184,-0.382992298,0.701725475,0.999991052
P2RX7,5.620558551,0.354330849,0.925426128,0.38288399,0.701805782,0.999991052
CTDP1,0.856634012,-0.759042201,1.982665161,-0.382839329,0.701838898,0.999991052
MRPS11,16.0315183,0.209420232,0.547042484,0.382822611,0.701851295,0.999991052
SHLD3,0.32806527,-1.284048277,3.355553777,-0.382663597,0.701969209,0.999991052
CST6,0.32806527,-1.284048277,3.355553777,-0.382663597,0.701969209,0.999991052
BAIAP2-DT,0.32806527,-1.284048277,3.355553777,-0.382663597,0.701969209,0.999991052
SMCHD1,24.60758928,-0.193887266,0.506969666,-0.382443525,0.702132412,0.999991052
C9orf64,2.169239662,0.498865101,1.305045011,0.382258924,0.702269319,0.999991052
ZBED3-AS1,7.590094918,-0.356889005,0.933711584,-0.382226172,0.70229361,0.999991052
COMT,55.05719442,-0.141878403,0.371266761,-0.382146797,0.702352482,0.999991052
IL4R,2.35106864,0.490577361,1.283969813,0.382078579,0.70240308,0.999991052
MLLT10,6.980750507,0.31334084,0.820246829,0.382007987,0.702455441,0.999991052
P2RY1,1.934898602,-0.520710462,1.363172127,-0.381984382,0.702472949,0.999991052
RIC8B,1.349910547,-0.629025772,1.647552933,-0.381793968,0.702614193,0.999991052
MAVS,1.05048421,-0.689745957,1.806597945,-0.381792727,0.702615114,0.999991052
CCNG1,6.688937534,0.319909202,0.837949939,0.381776031,0.702627499,0.999991052
ALDH1L2,0.451898599,-1.140752547,2.98804874,-0.381771733,0.702630687,0.999991052
FAM184A,1.537675015,-0.592100771,1.551895174,-0.381533998,0.702807049,0.999991052
DUSP11,4.448872478,-0.36722498,0.962586831,-0.381498031,0.702833732,0.999991052
WRAP53,5.324755095,0.394237415,1.033917512,0.381304514,0.702977304,0.999991052
MORF4L2,14.07623467,0.231218241,0.606553176,0.381200281,0.703054641,0.999991052
INTS5,1.695351747,-0.590782407,1.549936507,-0.381165554,0.703080407,0.999991052
SPATA1,0.859676877,-0.747315581,1.961167036,-0.381056568,0.703161274,0.999991052
ZNF185,0.859676877,-0.747315581,1.961167036,-0.381056568,0.703161274,0.999991052
PTPN6,31.41938915,0.168144727,0.441268569,0.381048502,0.703167259,0.999991052
VTA1,7.324382776,-0.321817753,0.844592736,-0.381033058,0.703178719,0.999991052
INTS13,1.921896191,0.606759261,1.592566652,0.380994579,0.703207271,0.999991052
ZNF417,0.741070726,-0.855543048,2.245932868,-0.380929929,0.703255244,0.999991052
STARD7,5.956916572,0.328566568,0.862625927,0.380891134,0.703284031,0.999991052
POC1B,3.203707118,0.425667883,1.117959233,0.380754387,0.703385508,0.999991052
MBD2,44.40850927,-0.152387808,0.40031746,-0.380667404,0.703450059,0.999991052
ATP5IF1,58.14750858,0.136605886,0.358942123,0.380579143,0.70351556,0.999991052
ZNF302,4.398420744,0.380561568,0.999990734,0.380565094,0.703525986,0.999991052
DDX39A,27.17591382,0.186130622,0.489377646,0.380341488,0.703691942,0.999991052
TRIM21,4.057294608,-0.39094139,1.027963375,-0.38030673,0.70371774,0.999991052
ZNF165,0.404585173,-1.090514873,2.868501775,-0.380168798,0.703820119,0.999991052
GNG2,0.404585173,-1.090514873,2.868501775,-0.380168798,0.703820119,0.999991052
SMYD2,4.266776435,-0.372404382,0.979910835,-0.380039049,0.703916429,0.999991052
CSRNP1,1.067704085,0.769160267,2.02397211,0.380025132,0.70392676,0.999991052
EAF1,3.060476619,-0.445088148,1.172142318,-0.379721934,0.704151837,0.999991052
FMNL2,13.52995509,-0.232279784,0.61213959,-0.379455581,0.704349583,0.999991052
GOSR1,9.031183873,0.273856563,0.721908181,0.379350961,0.704427261,0.999991052
TMED5,31.07111934,0.163222201,0.430281153,0.379338485,0.704436524,0.999991052
RHOBTB3,0.702406652,0.867610859,2.287316416,0.379313878,0.704454795,0.999991052
PARP1,24.44941167,0.187347067,0.494271763,0.379036556,0.704660718,0.999991052
GIPC1,4.447483454,0.365867538,0.965259918,0.379035254,0.704661685,0.999991052
SLC35B1,6.606230363,0.317875445,0.8390559,0.378848948,0.704800037,0.999991052
YDJC,9.590306464,-0.278516942,0.735313233,-0.378773194,0.704856295,0.999991052
HDX,0.33710922,1.254022907,3.311461477,0.378691679,0.704916833,0.999991052
CRAMP1,0.33710922,1.254022907,3.311461477,0.378691679,0.704916833,0.999991052
BBS7,3.721399307,-0.415310471,1.096969975,-0.378597847,0.704986521,0.999991052
PCF11,9.090841707,0.272076442,0.718659207,0.378588961,0.704993121,0.999991052
EPM2AIP1,3.672659785,-0.39515413,1.043831368,-0.378561272,0.705013686,0.999991052
CCS,7.13689644,-0.297513468,0.786226395,-0.378406868,0.705128367,0.999991052
ABCA7,1.731107909,-0.583089799,1.541075714,-0.378365445,0.705159134,0.999991052
OSBPL8,25.55503252,-0.170234364,0.450273382,-0.378068903,0.705379408,0.999991052
MRPS34,31.5693297,0.166986765,0.441729803,0.378029202,0.705408901,0.999991052
SAMD8,3.992068562,0.389184564,1.029531815,0.378020921,0.705415053,0.999991052
FOXK2,1.927925798,0.525277684,1.389552918,0.378019201,0.70541633,0.999991052
CRTC2,0.862719742,-0.737418538,1.951072965,-0.377955387,0.705463736,0.999991052
ACD,2.869082691,0.439696146,1.163657119,0.377857136,0.705536726,0.999991052
ST3GAL3,1.238248678,-0.639011661,1.69124981,-0.377833989,0.705553923,0.999991052
SGCB,0.699363787,0.862121046,2.282658661,0.377682858,0.705666204,0.999991052
TRIM69,4.712967289,0.363299171,0.962532081,0.377441103,0.705845826,0.999991052
MYPOP,1.151591389,-0.774812304,2.053819472,-0.377254337,0.705984603,0.999991052
NUDT14,8.350687049,-0.320011519,0.849255416,-0.376814222,0.706311671,0.999991052
WTAP,13.70856346,0.23683896,0.628762035,0.376675033,0.706415119,0.999991052
GPD2,4.135735417,0.375934834,0.998415081,0.376531606,0.706521723,0.999991052
BCAP31,54.92638057,0.139040561,0.369282889,0.376515037,0.706534039,0.999991052
DCLRE1C,6.95957517,0.320715451,0.852234654,0.376322941,0.706676826,0.999991052
TP53BP1,2.559102988,-0.474680922,1.262559981,-0.375967026,0.70694141,0.999991052
OTUB1,6.355716495,0.313182523,0.833601814,0.375697986,0.707141435,0.999991052
SSH1,1.85444876,0.524771825,1.397131806,0.375606527,0.707209438,0.999991052
GLOD4,18.05965061,0.225680221,0.600873704,0.375586782,0.707224119,0.999991052
FOSB,1.914256834,0.56638487,1.50804269,0.375576151,0.707232023,0.999991052
HCFC1R1,30.36534862,-0.172941972,0.460478313,-0.375570287,0.707236384,0.999991052
BABAM2,4.791132123,0.381397401,1.015557532,0.375554697,0.707247976,0.999991052
ADPGK,16.53760949,-0.21781588,0.580045777,-0.375514984,0.707277505,0.999991052
ARHGAP19,0.89032136,0.777509503,2.070665609,0.375487718,0.707297779,0.999991052
POM121C,4.464342709,0.406607056,1.08306616,0.375422177,0.707346514,0.999991052
BORCS5,5.45657002,-0.350959002,0.935560002,-0.375132542,0.707561896,0.999991052
PRELID2,3.816325314,0.388423701,1.036054542,0.374906615,0.707729919,0.999991052
ANGPT2,0.696320923,0.855566678,2.282165644,0.374892454,0.707740451,0.999991052
NR2C2AP,4.121987621,0.374675685,0.999424459,0.37489145,0.707741198,0.999991052
TAF1A,0.671912409,-0.816245801,2.177716582,-0.374817278,0.707796364,0.999991052
CDC25A,0.671912409,-0.816245801,2.177716582,-0.374817278,0.707796364,0.999991052
FGD6,0.671912409,-0.816245801,2.177716582,-0.374817278,0.707796364,0.999991052
SMAD7,3.13023008,0.424923822,1.133967527,0.374723096,0.707866414,0.999991052
CNEP1R1,2.300885296,0.506040508,1.350824354,0.374616068,0.707946021,0.999991052
GRHPR,14.17764582,-0.230838064,0.616244054,-0.374588708,0.707966373,0.999991052
