,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ALPK3,2.444835396,0.733804472,1.273301784,0.576300514,0.564412076,NA
AC013394.1,1.623464802,-0.856042816,1.485951963,-0.576090504,0.564554009,NA
ARHGEF6,5.402319955,0.491726601,0.853655249,0.576024808,0.564598413,NA
ZNF189,0.722369696,1.267328976,2.200569987,0.575909416,0.564676411,NA
ATP8B3,0.722369696,1.267328976,2.200569987,0.575909416,0.564676411,NA
MRPL33,35.6388641,-0.229948187,0.399306342,-0.575869108,0.564703658,0.999961256
BAZ2A,7.001535716,0.458771214,0.796780944,0.575780856,0.564763315,NA
CYFIP1,19.87202069,0.289456628,0.502754304,0.57574172,0.564789771,0.999961256
C7orf50,27.69435638,-0.231756394,0.402592505,-0.575659983,0.564845029,0.999961256
SGTB,2.368939373,-0.71708597,1.245676337,-0.575659944,0.564845055,NA
RPP38,10.29514902,-0.356679742,0.61966106,-0.575604577,0.564882487,NA
CAPRIN1,20.85869726,0.261643238,0.454581437,0.575569561,0.56490616,0.999961256
SUMF1,7.987606098,0.407811251,0.708622561,0.575498543,0.564954176,NA
SYT11,3.353688394,-0.685986687,1.192201646,-0.57539485,0.565024286,NA
ATG2B,2.125584244,-0.73708548,1.282248382,-0.5748383,0.565400662,NA
CHAMP1,5.426082069,-0.508845496,0.885840401,-0.574421189,0.565682818,NA
ZFYVE28,0.724117647,1.269338615,2.210320311,0.57427813,0.565779606,NA
IGF1,18.89286024,-1.615368259,2.8132255,-0.57420504,0.56582906,0.999961256
URGCP,2.36762841,-0.726619655,1.265556122,-0.57415048,0.565865976,NA
SWAP70,9.216086544,-0.387602116,0.675153857,-0.574094501,0.565903855,NA
RBM45,2.603524063,-0.685594004,1.194275096,-0.574067069,0.565922417,NA
PITPNM1,1.898247064,0.783997132,1.366258279,0.573827909,0.566084261,NA
MAN2A2,3.374986298,-0.637582017,1.111177666,-0.573789446,0.566110292,NA
GBP1,38.06772645,-0.23070344,0.402110703,-0.573731161,0.566149738,0.999961256
ATXN1,6.187219266,0.469415014,0.818321711,0.573631383,0.566217271,NA
DBP,3.673526435,0.58497968,1.019858271,0.57358919,0.566245828,NA
AC147067.1,2.369813348,-0.719140353,1.254218287,-0.573377346,0.566389226,NA
NMRAL1,6.272536138,-0.454247045,0.792591151,-0.573116473,0.566565834,NA
GNS,21.7014441,0.256123361,0.44691954,0.573086067,0.566586421,0.999961256
MXI1,2.245571188,0.759152197,1.324732758,0.573060636,0.566603639,NA
SPATA20,7.001805907,0.433729749,0.756870135,0.573057027,0.566606083,NA
AFF4,11.49814631,0.353531554,0.617268445,0.572735505,0.566823794,NA
OGT,4.548083691,0.521827305,0.911416365,0.572545463,0.566952495,NA
MCU,2.362174565,-0.709813924,1.239756548,-0.572542993,0.566954168,NA
C12orf43,7.826834692,-0.40715716,0.711288412,-0.572422035,0.567036091,NA
KLHL2,7.635006836,-0.414228394,0.72364424,-0.572419943,0.567037508,NA
IL1RN,24.62069583,0.289160145,0.505209803,0.572356559,0.567080439,0.999961256
CCT7,26.53798823,-0.238127344,0.416060768,-0.572337896,0.567093081,0.999961256
MOB3C,1.74912975,0.892394008,1.559276166,0.572312992,0.56710995,NA
AGFG2,1.756768533,0.853888963,1.492261697,0.572211271,0.567178852,NA
MCM2,6.698554421,0.454899815,0.795040837,0.572171634,0.567205702,NA
GGA2,41.8620138,-0.193264355,0.337790599,-0.572142492,0.567225444,0.999961256
NAA80,0.853134222,-1.098945485,1.920893015,-0.572101349,0.567253315,NA
ZNF592,3.003940796,0.689509874,1.205360902,0.572036037,0.56729756,NA
TEX30,7.97089846,0.429743696,0.751318676,0.57198591,0.567331521,NA
UBR5,10.78066921,0.360606618,0.630451866,0.571981205,0.567334708,NA
PTDSS1,3.19775116,0.661699817,1.157153904,0.571833889,0.567434516,NA
MTF2,12.56579887,0.337997889,0.591290212,0.571627743,0.567574196,NA
TMEM254,3.680389202,-0.58773429,1.028230507,-0.571597795,0.56759449,NA
S100A2,0.84724339,-1.088144918,1.903707183,-0.57159259,0.567598017,NA
TAF1A,0.84724339,-1.088144918,1.903707183,-0.57159259,0.567598017,NA
ADAT2,0.84724339,-1.088144918,1.903707183,-0.57159259,0.567598017,NA
EGLN2,0.84724339,-1.088144918,1.903707183,-0.57159259,0.567598017,NA
BCL3,0.84724339,-1.088144918,1.903707183,-0.57159259,0.567598017,NA
MSI2,2.363048541,-0.708572772,1.239760545,-0.571540024,0.567633637,NA
AGRN,0.715167901,1.281526352,2.242571245,0.571454019,0.56769192,NA
NTRK3,1.037572019,-1.122496352,1.964579949,-0.571367102,0.567750824,NA
FP565260.6,0.85357121,-1.097389043,1.92068937,-0.571351651,0.567761296,NA
ATG7,9.578115735,0.378251745,0.662545931,0.570906449,0.568063059,NA
SNX18,4.798548075,0.507031999,0.888123285,0.570902719,0.568065588,NA
ACTL6A,11.69031378,0.338415535,0.592915593,0.570765112,0.568158875,NA
UNG,14.34601044,0.336489194,0.5896556,0.570653774,0.56823436,NA
SRRT,8.668659871,-0.379202494,0.664696609,-0.570489586,0.568345683,NA
SFXN5,3.668320452,-0.589748436,1.033819211,-0.570456062,0.568368415,NA
HES6,3.376297261,-0.625145353,1.095917314,-0.570431131,0.56838532,NA
STX6,15.16478325,-0.290998711,0.510174067,-0.570391028,0.568412513,NA
DPY30,25.30009813,0.247980658,0.434756731,0.570389462,0.568413575,0.999961256
SCOC-AS1,0.605456905,-1.338848296,2.347333534,-0.570369859,0.568426868,NA
SOCS7,0.605456905,-1.338848296,2.347333534,-0.570369859,0.568426868,NA
AL022328.4,0.605456905,-1.338848296,2.347333534,-0.570369859,0.568426868,NA
PROSER1,1.896499114,0.782608881,1.372159297,0.570348416,0.568441409,NA
SDCBP,207.3408322,0.14991548,0.262859216,0.570326134,0.568456519,0.999961256
ETFB,51.49109285,0.188024013,0.329803995,0.570108354,0.568604209,0.999961256
GADD45GIP1,46.48964246,0.197926859,0.347223258,0.570027655,0.568658941,0.999961256
TRDMT1,3.147585121,-0.63671765,1.117209741,-0.569917739,0.568733493,NA
TMEM80,3.953180209,-0.550050121,0.965276412,-0.569836903,0.568788324,NA
TIMM29,3.901007289,-0.570763582,1.001799322,-0.569738439,0.568855115,NA
ACSF2,4.940680662,-0.502828156,0.882827026,-0.569565884,0.568972173,NA
NPRL3,4.658810403,-0.534173298,0.937907299,-0.569537414,0.568991487,NA
CLIP1,23.32217429,-0.255842301,0.449219672,-0.569526039,0.568999205,0.999961256
MAPRE1,24.07442521,0.247730787,0.43500751,0.56948623,0.569026213,0.999961256
AL590617.2,0.605893892,-1.336450654,2.34688889,-0.569456296,0.569046522,NA
VSNL1,0.418654654,1.804694953,3.169400302,0.569412122,0.569076492,NA
NUDC,38.00280832,0.201921212,0.354650764,0.569352255,0.569117111,0.999961256
FAU,650.6152917,-0.117478207,0.20643301,-0.569086345,0.569297545,0.999961256
PITPNC1,4.411154814,-0.532797064,0.936447741,-0.568955469,0.569386361,NA
BAK1,4.797237112,0.507073198,0.891288696,0.568921384,0.569409493,NA
VPS13B,2.484139848,0.760422911,1.336811103,0.568833479,0.569469152,NA
DNAJC5B,6.257407142,-0.461652603,0.811688118,-0.568756143,0.569521641,NA
C1orf53,1.865251287,-0.776755558,1.365779545,-0.568726894,0.569541494,NA
CCNL2,7.330626477,-0.423894274,0.745427157,-0.568659554,0.569587201,NA
TACC3,7.619570959,0.404609272,0.711674302,0.568531519,0.56967411,NA
ZNF445,2.253419964,0.738624161,1.29947757,0.568400855,0.56976281,NA
CKAP2L,3.561740653,-0.610735338,1.07479336,-0.568235124,0.569875325,NA
ZNF43,4.931341617,-0.548231986,0.964893223,-0.568178916,0.569913486,NA
AC087500.1,1.707977454,1.074130381,1.890664664,0.568123159,0.569951343,NA
BIRC6,13.22630253,0.330839136,0.582462585,0.568000666,0.570034516,NA
MAN1B1-DT,0.724554635,1.266800513,2.231198684,0.567766789,0.570193333,NA
ZNF805,1.833890264,-0.916390544,1.615536988,-0.567235879,0.570553935,NA
ASCC1,3.369969442,-0.625949841,1.103648805,-0.567163973,0.570602783,NA
ASRGL1,10.52065129,0.361216401,0.636989255,0.56706828,0.570667793,NA
OTUD3,1.875572086,-0.823985788,1.453094373,-0.567055935,0.57067618,NA
SS18L2,15.97341549,0.28940823,0.510507812,0.566902648,0.570780325,NA
MYO9B,18.53509232,0.275936332,0.486746663,0.566899278,0.570782614,0.999961256
FIP1L1,8.429235519,-0.401616746,0.708496844,-0.566857495,0.570811004,NA
THRA,3.654353849,-0.584866684,1.031948109,-0.56675978,0.570877399,NA
DOCK1,4.886041477,0.520431841,0.918516751,0.566600272,0.57098579,NA
ZBTB38,11.30615483,-0.34164674,0.60311322,-0.566471981,0.571072975,NA
TBC1D13,1.763096353,0.844161109,1.490742364,0.566268947,0.571210966,NA
EIF4E2,30.1461172,0.238995579,0.422060331,0.566259279,0.571217538,0.999961256
SOCS1,6.502926813,-0.451132522,0.796689871,-0.56625864,0.571217972,NA
NR2C2,2.46455426,0.777243137,1.37351715,0.565878,0.571476718,NA
SMIM10,2.591892301,-0.684570361,1.210127398,-0.565701067,0.57159701,NA
N4BP2,3.782512288,0.561961205,0.993566612,0.565599929,0.571665776,NA
AC079922.2,2.377691529,-0.705987728,1.248301893,-0.565558485,0.571693956,NA
TRAP1,10.54701902,-0.344031175,0.608311781,-0.565550736,0.571699225,NA
AC006213.2,1.045758751,1.227701741,2.171389234,0.565399203,0.571802267,NA
MTM1,2.77280432,0.659485896,1.166482291,0.565362973,0.571826904,NA
NGLY1,7.171291301,-0.41733798,0.738255507,-0.565302902,0.571867755,NA
MIPEP,2.994137471,0.673256086,1.190977688,0.565296977,0.571871785,NA
AC009403.1,1.881462919,-0.83343194,1.474473754,-0.565240268,0.571910351,NA
ARGLU1,40.64877678,0.221418969,0.391836853,0.565079491,0.572019697,0.999961256
THG1L,4.439764405,-0.51708977,0.915421967,-0.564864935,0.572165636,NA
ENTPD5,3.781638312,0.561719809,0.994671505,0.564728964,0.57225813,NA
DOK3,10.79766743,0.356325614,0.631223625,0.564499806,0.572414032,NA
TRUB2,6.33187582,0.449943937,0.797146931,0.564442914,0.57245274,NA
PPP6R2,6.209725196,0.459162495,0.813687865,0.564298074,0.572551292,NA
ZNF766,3.424199126,-0.586912573,1.040176721,-0.564243135,0.572588676,NA
AC018797.2,0.598692097,-1.328529806,2.355164056,-0.564092256,0.572691348,NA
EMC7,39.34241191,-0.194045438,0.344112654,-0.563900908,0.572821572,0.999961256
INTS3,1.904137897,0.777005045,1.378433295,0.563687084,0.572967109,NA
ZFYVE27,1.904137897,0.777005045,1.378433295,0.563687084,0.572967109,NA
SPRYD3,3.75600298,0.599695324,1.064378538,0.563422977,0.573146895,NA
ERI1,9.171610317,0.398549727,0.707461433,0.563351879,0.573195298,NA
PEX6,4.425052,-0.547383371,0.971746222,-0.563298687,0.573231512,NA
MED25,8.08786443,-0.405889471,0.720573075,-0.563287036,0.573239445,NA
PPIA,442.6848868,0.125462548,0.222766309,0.563202526,0.573296983,0.999961256
KIF3A,1.733825615,0.821210883,1.458673471,0.562984725,0.573445285,NA
TNIP1,1.733825615,0.821210883,1.458673471,0.562984725,0.573445285,NA
AL441992.1,5.404551858,0.508451962,0.903146116,0.562978629,0.573449436,NA
SIK3,2.668398337,0.724648026,1.287369859,0.562890316,0.573509575,NA
JUNB,54.875826,0.200748265,0.356650585,0.562870982,0.573522741,0.999961256
ATF6,14.26787237,0.322896771,0.574285355,0.562258411,0.573939969,NA
C12orf76,3.927431942,-0.53688218,0.955106474,-0.562117621,0.574035883,NA
SNHG12,9.133915245,0.378923085,0.674138511,0.562084911,0.574058168,NA
INTS2,2.357594696,-0.711920301,1.266571929,-0.562084383,0.574058528,NA
PUDP,2.636276535,-0.68553231,1.220080791,-0.561874521,0.574201514,NA
ANKS1A,9.792176002,-0.353272924,0.628998784,-0.561643254,0.574359104,NA
TAZ,5.725416767,0.488972544,0.870885253,0.561466098,0.574479836,NA
B3GNT2,24.21889385,0.241880304,0.430820449,0.561441095,0.574496876,0.999961256
ERG28,7.0090644,0.486846878,0.867186297,0.561409792,0.57451821,NA
PDE4DIP,22.90773688,-0.26555329,0.473073301,-0.561336457,0.574568193,0.999961256
RGL2,2.899907804,-0.664503004,1.183838809,-0.561312063,0.57458482,NA
FAH,4.974555834,-0.49238631,0.877337412,-0.561227988,0.574642126,NA
SLC2A4RG,14.0323391,-0.310116758,0.552601744,-0.561193954,0.574665324,NA
FKBP5,22.32272956,0.258850008,0.4616711,0.560680553,0.575015326,0.999961256
MPST,18.27173742,0.271253409,0.483833067,0.560634291,0.57504687,0.999961256
LRCH1,2.770619382,0.663947518,1.184430101,0.560562854,0.57509558,NA
AC092279.1,1.081038497,1.046059532,1.866644398,0.56039572,0.57520955,NA
OXLD1,9.297295922,0.374987311,0.669398732,0.560185272,0.575353072,NA
GRK3,16.28102573,0.304145743,0.543076796,0.560041867,0.575450881,NA
VAMP2,19.15535014,0.29987537,0.535623613,0.559862118,0.57557349,0.999961256
TMEM18,17.89323295,-0.267606054,0.477987015,-0.55986051,0.575574586,0.999961256
TRIP12,16.56512073,0.291482826,0.520635727,0.55985944,0.575575317,NA
MXD3,1.100811539,-0.962118417,1.718620824,-0.559820063,0.575602178,NA
FYN,1.100811539,-0.962118417,1.718620824,-0.559820063,0.575602178,NA
SIAE,0.840478582,-1.079744314,1.928888638,-0.559775351,0.575632679,NA
LRRC29,0.840478582,-1.079744314,1.928888638,-0.559775351,0.575632679,NA
PEX3,5.249094792,-0.472420665,0.844092667,-0.559678674,0.575698631,NA
VPS39,2.108169428,-0.737232228,1.31757485,-0.559537265,0.575795106,NA
ASMTL,1.101248527,-0.960946716,1.718506359,-0.559175537,0.576041927,NA
RNF40,2.238369393,0.771063097,1.379019764,0.55913854,0.576067174,NA
ABL1,0.84091557,-1.078186721,1.928679015,-0.559028596,0.576142205,NA
RGP1,2.890023992,-0.638150543,1.141960781,-0.558820017,0.57628456,NA
TPST2,8.681445618,0.375270421,0.671674592,0.558708675,0.576360558,NA
DGKD,1.875135099,-0.824234191,1.475310933,-0.55868507,0.576376671,NA
SLC15A4,5.918418402,0.464484038,0.83148073,0.558622733,0.576419222,NA
SSBP1,68.83732276,0.16923047,0.303095023,0.558341303,0.576611346,0.999961256
POLR2J,38.00528478,0.205419807,0.368154803,0.557971282,0.576863995,0.999961256
BANF1,45.22296309,0.200192942,0.358857439,0.557862038,0.576938596,0.999961256
OFD1,5.456748425,-0.474967825,0.851461973,-0.557826233,0.576963048,NA
BAZ2B,17.92767191,0.282739367,0.507156788,0.557498931,0.577186589,0.999961256
MDM1,4.736762328,-0.484324992,0.868785165,-0.557473828,0.577203736,NA
AC008915.2,1.362694857,-0.953229805,1.710765619,-0.557194858,0.577394303,NA
ADORA2B,2.131038089,-0.732472752,1.314971459,-0.55702559,0.577509946,NA
SH3KBP1,7.298987378,-0.414455273,0.744282311,-0.556852242,0.577628387,NA
TMEM56,0.592364277,-1.315691761,2.362956625,-0.556798947,0.577664803,NA
ENTPD3-AS1,4.168035637,-0.551618392,0.990965425,-0.556647465,0.577768317,NA
ANKRD9,8.87325035,0.367675264,0.660910178,0.55631654,0.577994482,NA
ZNF304,1.052523559,1.20425908,2.165188504,0.556191333,0.578080064,NA
C1GALT1,11.11049842,-0.337710809,0.607209152,-0.556168838,0.57809544,NA
ATPAF1,6.857602634,-0.412231246,0.741275674,-0.556110581,0.578135262,NA
SAT1,156.9286269,0.170153712,0.306045994,0.555974315,0.578228413,0.999961256
SMIM13,10.08881179,0.389724566,0.700983389,0.555968333,0.578232503,NA
NELFE,17.18219523,0.272887291,0.490957298,0.555826937,0.578329169,NA
GIT1,3.544266556,0.598482356,1.07712566,0.555629095,0.578464438,NA
PIGL,1.538267301,0.843286677,1.517774425,0.555607383,0.578479283,NA
FAM229B,1.107139359,-0.96998758,1.74614444,-0.555502488,0.578551009,NA
HMBOX1,1.107139359,-0.96998758,1.74614444,-0.555502488,0.578551009,NA
LINC01943,1.052086571,1.2017431,2.165371703,0.554982361,0.578906726,NA
AC105760.2,1.052086571,1.2017431,2.165371703,0.554982361,0.578906726,NA
PPP2R2B,1.052086571,1.2017431,2.165371703,0.554982361,0.578906726,NA
VOPP1,17.09507357,0.292163449,0.526740947,0.554662496,0.579125533,NA
ABCB10,3.794293952,0.556120679,1.002980918,0.554467855,0.579258699,NA
MVB12A,14.383108,-0.290200589,0.523514846,-0.554331154,0.579352233,NA
PTTG1,12.8966405,0.348558797,0.628898023,0.554237387,0.579416395,NA
STK17B,16.02866109,-0.283007682,0.51065963,-0.554200225,0.579441825,NA
AC108863.1,1.274470892,1.074465439,1.939789803,0.55390818,0.579641687,NA
LYSMD2,27.32643319,-0.238526518,0.430627376,-0.553904677,0.579644084,0.999961256
ANKRD37,0.365011859,1.659149655,2.995509672,0.553878918,0.579661714,NA
PFKM,0.365011859,1.659149655,2.995509672,0.553878918,0.579661714,NA
PLAC8,48.36789865,-0.241567804,0.436200829,-0.553799507,0.579716066,0.999961256
SPAG5,1.094920707,-0.953139761,1.721131961,-0.553786568,0.579724922,NA
SLC16A5,1.094920707,-0.953139761,1.721131961,-0.553786568,0.579724922,NA
TRAF5,1.101685515,-0.959786181,1.733396347,-0.553702667,0.57978235,NA
MINDY3,2.11380258,-0.719555653,1.29970221,-0.553631168,0.579831291,NA
SPATA5L1,2.391221144,-0.717174794,1.295550437,-0.553567637,0.579874779,NA
SHPRH,12.18127513,-0.318434166,0.575346828,-0.553464711,0.579945239,NA
ARHGAP10,25.96458843,0.243078487,0.439305417,0.553324584,0.58004117,0.999961256
AMMECR1,0.364574871,1.657854807,2.996759993,0.553215743,0.580115688,NA
TRAPPC9,0.364574871,1.657854807,2.996759993,0.553215743,0.580115688,NA
BRD3OS,0.364574871,1.657854807,2.996759993,0.553215743,0.580115688,NA
AC003102.1,0.364574871,1.657854807,2.996759993,0.553215743,0.580115688,NA
CMAS,19.29177272,-0.258331842,0.466995604,-0.553178318,0.580141313,0.999961256
MATK,2.476335924,0.755566868,1.366526498,0.552910514,0.580324688,NA
ATP5F1E,733.6376677,-0.116022347,0.209896527,-0.552759727,0.580427949,0.999961256
PAGR1,5.922331075,-0.492040889,0.890291142,-0.552674137,0.580486566,NA
ZC3HC1,1.860929098,-0.776525024,1.405110788,-0.552643273,0.580507705,NA
LILRB5,1.40486454,0.943450685,1.707467869,0.552543742,0.580575874,NA
CREG1,48.86333078,-0.176615762,0.319666897,-0.552499377,0.580606261,0.999961256
APC,11.3663748,0.356946035,0.646078767,0.552480678,0.580619069,NA
POLL,3.032774547,0.707767003,1.281350589,0.552360149,0.580701628,NA
ZNF90,1.278484528,-0.994906517,1.801373402,-0.552304434,0.580739793,NA
ERC1,6.518663696,0.425792524,0.770984642,0.552271084,0.580762639,NA
SCLT1,2.549723219,0.664777792,1.203753937,0.552253888,0.580774418,NA
TNNI1,0.365448846,1.659965732,3.006280841,0.552165889,0.580834703,NA
CAMKMT,0.365448846,1.659965732,3.006280841,0.552165889,0.580834703,NA
PODXL2,0.365448846,1.659965732,3.006280841,0.552165889,0.580834703,NA
GAS1,0.365448846,1.659965732,3.006280841,0.552165889,0.580834703,NA
TM9SF4,6.308979867,0.443243991,0.80303763,0.551959178,0.580976322,NA
TRGC1,2.917162458,0.702013839,1.272043863,0.551878642,0.581031503,NA
SLTM,35.50841595,-0.20564383,0.372638043,-0.551859461,0.581044645,0.999961256
SLC39A9,2.446628199,0.716670009,1.298968602,0.551722349,0.581138595,NA
UHRF1BP1L,7.805577399,0.389225101,0.705585586,0.551634144,0.581199038,NA
LZTFL1,1.375593802,0.88903814,1.613729106,0.55092155,0.581687454,NA
NCOA3,5.022158704,0.51887926,0.941853087,0.55091316,0.581693206,NA
SUMO4,1.404427552,0.927908163,1.684346719,0.550900924,0.581701594,NA
FARS2,5.013199139,-0.477407796,0.867488333,-0.550333391,0.582090726,NA
PARVB,23.21518209,0.25657672,0.466233337,0.550318261,0.582101101,0.999961256
ZSCAN26,1.403990564,0.92695524,1.684413824,0.550313247,0.58210454,NA
RBM44,0.364137883,1.656082831,3.010022927,0.550189441,0.582189445,NA
UFC1,70.75896282,0.171051333,0.310967548,0.550061683,0.582277066,0.999961256
CFDP1,48.25520963,0.196644575,0.357640517,0.549838637,0.582430055,0.999961256
FAM199X,7.097074674,-0.402715986,0.732443805,-0.549825097,0.582439343,NA
STK16,10.87691932,-0.332711456,0.605402509,-0.549570659,0.582613888,NA
RAD54L,1.348051869,-0.874401315,1.591154264,-0.549538995,0.582635611,NA
MYDGF,120.7967152,-0.143112613,0.260450841,-0.549480328,0.582675861,0.999961256
EPN2,3.183723604,-0.607619856,1.105962482,-0.549403679,0.58272845,NA
SPINDOC,1.859360455,-0.761829567,1.386672391,-0.549394055,0.582735053,NA
CRNKL1,7.389900311,-0.408052827,0.742739069,-0.549389206,0.58273838,NA
TUBB,175.2845822,-0.121338534,0.220943487,-0.549183577,0.582879474,0.999961256
POU2F1,1.740153435,0.810551989,1.476052687,0.549134862,0.582912902,NA
BRCA2,32.06393354,0.211472106,0.385170835,0.549034576,0.582981722,0.999961256
ODF3L1,2.128703248,-0.757805029,1.380759767,-0.548831916,0.583120805,NA
CWC15,30.07074266,0.216303699,0.394180838,0.548742298,0.583182314,0.999961256
APOBR,10.92141327,0.347268359,0.632874741,0.548715783,0.583200513,NA
TSTD1,22.99694335,-0.236201518,0.430547508,-0.548607328,0.583274956,0.999961256
OXCT1,2.649872261,0.738296045,1.346443734,0.54833041,0.58346505,NA
HAUS6,5.599141544,0.467031853,0.851785262,0.548297645,0.583487544,NA
PSMD3,20.86717158,-0.25296221,0.461495195,-0.548136172,0.583598405,0.999961256
TRNT1,9.251302031,-0.371027288,0.677087029,-0.547975772,0.583708539,NA
ZGLP1,4.740078922,-0.508340614,0.927736545,-0.54793639,0.583735581,NA
GSK3A,4.945480451,0.492885533,0.899587558,0.547901678,0.583759416,NA
ZDHHC13,1.738405484,0.808724162,1.476248759,0.547823771,0.583812915,NA
SSR4,107.138498,0.138712961,0.253212359,0.547812759,0.583820477,0.999961256
MEF2D,0.586910433,-1.297922657,2.370239236,-0.547591415,0.583972485,NA
CPEB4,26.45518852,0.261401627,0.477528528,0.547405258,0.584100344,0.999961256
ICE1,7.975407241,-0.374691221,0.685108071,-0.546908199,0.584441803,NA
ZBTB8A,1.381484634,0.87891889,1.608045333,0.54657594,0.584670102,NA
PIP5K1C,8.444929554,0.395974621,0.724622146,0.546456693,0.584752049,NA
BISPR,1.373408863,0.88525478,1.620410682,0.546315073,0.584849377,NA
JPX,13.786379,-0.304819875,0.55797358,-0.546298042,0.584861082,NA
MZT2B,72.23701084,-0.183651935,0.336253939,-0.546170359,0.584948839,0.999961256
CRADD,1.361581484,-0.886289781,1.622923261,-0.546107017,0.584992376,NA
MYOZ1,0.365885834,1.659899217,3.039992317,0.546020859,0.585051599,NA
SUOX,0.365885834,1.659899217,3.039992317,0.546020859,0.585051599,NA
PRPF31,11.73801638,-0.317715266,0.581900239,-0.545996109,0.585068612,NA
APPL2,2.142232863,-0.771045065,1.413357917,-0.545541264,0.585381308,NA
RRP8,8.337075357,0.420270541,0.770735149,0.545285293,0.585557318,NA
WDR54,1.855038266,-0.777495784,1.426221794,-0.545143671,0.585654709,NA
LDAH,3.283238931,0.609829935,1.118765835,0.545091668,0.585690473,NA
DENND4B,4.311930358,0.517602719,0.950091829,0.544792307,0.58589637,NA
LFNG,6.85279577,-0.427292471,0.784373421,-0.544756439,0.585921042,NA
RNF7,59.50223864,0.166811638,0.306260874,0.544671721,0.585979318,0.999961256
HERC2,9.715427261,-0.359308059,0.660198524,-0.544242445,0.586274647,NA
NAA10,21.39646565,-0.258042822,0.474517768,-0.543800126,0.586579022,0.999961256
RIPOR2,2.42221129,0.69468155,1.277671994,0.543708834,0.586641852,NA
IL27RA,8.487668175,-0.377392389,0.694331918,-0.543533114,0.586762798,NA
IL4I1,2.388599218,-0.722688096,1.329747093,-0.543477854,0.586800835,NA
RNF5,12.58797286,0.306886709,0.564754579,0.543398354,0.586855559,NA
LYAR,45.48564923,-0.1783706,0.328334299,-0.543259112,0.586951412,0.999961256
RPF1,10.39042655,0.340862966,0.627588953,0.54313092,0.587039665,NA
HEATR6,5.45574283,-0.47958517,0.883189627,-0.543014949,0.58711951,NA
B3GALT6,5.289902639,-0.448292395,0.825805894,-0.542854438,0.587230028,NA
BMP8B,0.363700896,1.653431815,3.046276589,0.542771402,0.587287206,NA
GPR183,0.363700896,1.653431815,3.046276589,0.542771402,0.587287206,NA
CCDC85C,0.363700896,1.653431815,3.046276589,0.542771402,0.587287206,NA
RDH10,5.947916136,0.446214951,0.822660132,0.542404978,0.587539551,NA
MAP3K4,8.399108965,0.382649094,0.705815253,0.542137751,0.587723614,NA
AP002495.2,1.187237283,0.91662859,1.690793241,0.54212932,0.587729422,NA
UPF1,3.837947885,0.543389305,1.002449681,0.542061428,0.58777619,NA
TCF7L2,43.77595697,0.192510124,0.35524392,0.541909696,0.587880717,0.999961256
PTGS1,1.547654034,0.841882081,1.554885371,0.541443181,0.588202151,NA
PRKAA1,12.50413255,-0.30512554,0.563639301,-0.541348943,0.588267091,NA
IRF5,4.069428809,0.537151169,0.992261336,0.541340421,0.588272965,NA
KIAA0513,3.432951282,-0.54789903,1.012260163,-0.541263056,0.588326281,NA
TRAK1,3.290003738,0.600761513,1.110821186,0.540826481,0.588627189,NA
QSER1,8.510185104,0.372729408,0.689352099,0.540695253,0.588717651,NA
OSBPL9,9.078611267,0.376001693,0.695729946,0.540442013,0.588892241,NA
SIN3B,4.241318198,-0.546496383,1.011484771,-0.540291262,0.588996184,NA
C5orf51,5.248765582,-0.456258253,0.844504533,-0.540267382,0.58901265,NA
PPP1R10,17.27079676,0.326353747,0.604250963,0.540096363,0.589130579,NA
FUCA1,23.21310872,0.252594122,0.467741965,0.540028778,0.589177186,0.999961256
TRAPPC8,6.331323964,-0.412046768,0.763097399,-0.539966154,0.589220374,NA
ALDH18A1,1.022815833,0.979286875,1.814063703,0.539830478,0.589313947,NA
CDKL5,1.186800295,0.916982169,1.698973268,0.539727249,0.589385145,NA
TIMM23B,1.186800295,0.916982169,1.698973268,0.539727249,0.589385145,NA
TMEM161B,5.861527097,0.468321269,0.867834236,0.539643689,0.589442781,NA
BLOC1S2,57.17478243,0.169432529,0.314019294,0.539560889,0.589499895,0.999961256
ZNF317,1.0881559,-0.946374232,1.754108006,-0.539518792,0.589528934,NA
CIDEB,0.859462042,-1.107062545,2.052643896,-0.539334926,0.589655773,NA
ABRAXAS1,2.391658132,-0.71694689,1.329828524,-0.539127321,0.589799005,NA
PCNA,67.90793849,-0.180989276,0.33572965,-0.539092322,0.589823153,0.999961256
PIAS2,6.658264169,-0.405179938,0.751663671,-0.539044194,0.589856361,NA
ALG13,8.716419996,0.368285099,0.683437111,0.538871965,0.589975203,NA
FAM219B,5.505036144,-0.470297701,0.873371736,-0.538485139,0.590242162,NA
WIPI2,13.11062612,0.299548006,0.556482451,0.538288325,0.59037801,NA
BLVRA,59.62700878,-0.162571734,0.302083077,-0.538168954,0.590460411,0.999961256
SMAD7,4.636888056,0.524432926,0.974594466,0.538103739,0.590505431,NA
IGSF8,6.513693804,0.448126209,0.832924454,0.538015431,0.590566396,NA
ATP2B4,2.427665135,0.687653264,1.278315306,0.537937128,0.590620455,NA
FAM117B,1.023689809,0.979439569,1.820885417,0.537891929,0.590651661,NA
P2RX1,1.023689809,0.979439569,1.820885417,0.537891929,0.590651661,NA
RABEP2,2.875051794,-0.650882272,1.210485437,-0.537703513,0.590781754,NA
ARHGAP22,3.631415772,-0.58326508,1.08486857,-0.537636628,0.590827938,NA
