,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PKM,570.638376,-0.114959785,0.176230598,-0.652325906,0.514190951,0.864021745
SAAL1,12.28683416,-0.365663233,0.5606634,-0.652197438,0.514273812,NA
ZNF595,3.259281201,-0.712017618,1.092305847,-0.651848216,0.514499093,NA
MT1H,0.478274185,1.790452777,2.746833459,0.651824293,0.514514528,NA
LINS1,7.593478743,0.466986907,0.716465602,0.651792501,0.51453504,NA
MTF1,12.99360708,-0.356950859,0.547798376,-0.651609925,0.514652844,NA
FAM160B2,5.376314074,0.560681292,0.860461186,0.651605558,0.514655661,NA
AL353622.1,1.310281449,1.243713941,1.9087553,0.651583753,0.514669732,NA
FAM222B,10.86510075,0.3988867,0.612202221,0.651560362,0.514684826,NA
TAPT1,13.3925338,0.36443363,0.559428427,0.651439242,0.514762986,NA
SMCO4,209.747748,-0.129970428,0.199531851,-0.651376848,0.514803252,0.864125628
GKAP1,8.740406796,-0.441674774,0.678079738,-0.651361115,0.514813405,NA
POC1B,7.625439788,0.497015293,0.763146207,0.651271393,0.514871312,NA
RAB40C,3.063396667,-0.707936853,1.087322274,-0.65108282,0.514993026,NA
NSUN4,6.560944556,-0.506360626,0.777774443,-0.651037881,0.515022034,NA
SENP3,8.212413102,0.462802918,0.710923427,0.650988419,0.515053963,NA
LZIC,58.77305034,0.193442594,0.297177055,0.650933815,0.515089212,NA
AL049597.2,1.210385319,-1.138644059,1.749383716,-0.650882964,0.515122039,NA
A4GALT,5.425284088,0.63067797,0.969057232,0.650816019,0.515165258,NA
EFR3A,88.46696428,0.161513341,0.248225385,0.650672134,0.515258155,0.864125628
PLEKHA8,6.579677823,-0.500255852,0.768837654,-0.650665129,0.515262678,NA
TMEM86A,9.560728475,-0.420586636,0.646597045,-0.650461735,0.515394011,NA
TOMM34,5.706047329,0.585325844,0.900312073,0.650136616,0.515603979,NA
SMCHD1,48.14516131,0.210428937,0.3236835,0.650107087,0.515623051,NA
MSH3,21.08540366,0.314994797,0.484590659,0.650022428,0.515677734,NA
SRGAP2C,9.603412145,0.440957966,0.678553472,0.649849988,0.515789126,NA
OTUD5,13.4062183,0.362182668,0.557347999,0.649832184,0.515800627,NA
NPM1,457.0197861,-0.106286004,0.163612808,-0.649619095,0.515938296,0.864422934
SFXN3,19.79040606,0.298537757,0.459655155,0.649482016,0.516026867,NA
ARID4A,63.33760195,0.186367149,0.287038675,0.649275393,0.516160388,NA
PRELID2,4.916910111,0.603053848,0.92917991,0.649017312,0.516327186,NA
AC108868.1,0.672766259,-1.40253673,2.161146362,-0.648978133,0.516352511,NA
TSPAN33,0.672766259,-1.40253673,2.161146362,-0.648978133,0.516352511,NA
PALD1,0.672766259,-1.40253673,2.161146362,-0.648978133,0.516352511,NA
C15orf62,0.672766259,-1.40253673,2.161146362,-0.648978133,0.516352511,NA
ZNF23,0.672766259,-1.40253673,2.161146362,-0.648978133,0.516352511,NA
ZNF415,0.672766259,-1.40253673,2.161146362,-0.648978133,0.516352511,NA
SPATA33,7.628846462,-0.476194588,0.734009728,-0.648757869,0.516494893,NA
ASNSD1,33.96740226,-0.230487228,0.355320316,-0.648674499,0.516548791,NA
TOM1L2,4.519820249,0.635788916,0.980312132,0.648557634,0.516624347,NA
MRPL16,73.41104126,-0.174742741,0.269509322,-0.648373644,0.516743313,NA
ARL17A,8.034987112,0.475703467,0.733765265,0.648304695,0.516787898,NA
MRPL36,51.62678938,-0.202768969,0.312774341,-0.648291572,0.516796384,NA
IRAK2,0.673124729,-1.400856519,2.160851171,-0.648289219,0.516797905,NA
AL161457.2,0.673124729,-1.400856519,2.160851171,-0.648289219,0.516797905,NA
ZNF285,0.673124729,-1.400856519,2.160851171,-0.648289219,0.516797905,NA
MTR,23.05472512,0.278865141,0.430231662,0.64817438,0.51687217,NA
AL021068.1,1.113447532,-1.304760156,2.013589262,-0.647977311,0.516999625,NA
SLC9A3,1.113447532,-1.304760156,2.013589262,-0.647977311,0.516999625,NA
ITGB7,4.865911861,-0.570932125,0.881139216,-0.647947697,0.51701878,NA
RNFT1-DT,2.847428039,-0.81541827,1.258736049,-0.647807196,0.517109661,NA
AK3,25.67277458,0.283622915,0.437832997,0.647787893,0.517122147,NA
AMMECR1,1.765522571,0.940095532,1.451249101,0.647783714,0.51712485,NA
SUGT1,87.42794187,-0.16544385,0.255549265,-0.647404911,0.517369918,0.865977497
DCAF8,14.82276206,0.348025819,0.537618039,0.647347733,0.517406915,NA
RNFT1,80.06991768,-0.170494219,0.263378406,-0.647335601,0.517414765,NA
EPM2A,4.325351532,0.622336434,0.961707316,0.647116253,0.517556707,NA
STK26,2.151833722,-0.834981281,1.290473537,-0.647034795,0.517609424,NA
SUSD3,12.25778298,-0.36424142,0.563040618,-0.646918548,0.517684661,NA
ZNF836,9.453366709,-0.418163309,0.646403379,-0.646907679,0.517691696,NA
AGBL5,1.765164101,0.940140539,1.453738082,0.646705587,0.517822507,NA
AMZ2,19.44123037,-0.313235811,0.484384409,-0.646667823,0.517846953,NA
ZKSCAN5,4.055561247,0.724700273,1.120887034,0.646541758,0.517928563,NA
SH2D4B,5.102058907,-0.541699156,0.838201157,-0.646263909,0.518108457,NA
IER3,21.53151098,0.367783666,0.569149655,0.646198521,0.518150797,NA
GBP4,37.85806595,0.221562022,0.342890536,0.646159632,0.518175979,NA
SLC46A3,27.08426036,-0.258596388,0.400228847,-0.646121314,0.518200793,NA
RNASEH2B,68.53217571,-0.177045486,0.27404258,-0.646051011,0.51824632,NA
PYHIN1,1.456407536,-1.063784815,1.646866389,-0.645944821,0.518315091,NA
TICAM2,3.09207471,-0.69940804,1.082841501,-0.645900659,0.518343693,NA
AC009831.1,1.798109332,-0.911083655,1.410572651,-0.645896299,0.518346517,NA
LARP1,60.15047437,0.185791867,0.287687865,0.645810582,0.518402034,NA
NOL12,17.75089844,-0.315531142,0.488589128,-0.645800581,0.518408512,NA
RFESD,4.471898549,-0.715258761,1.107973369,-0.645555914,0.518566996,NA
PMS1,7.854604666,0.469596372,0.727612941,0.645393101,0.518672473,NA
UCN,0.821559928,1.310966727,2.031711424,0.645252427,0.518763617,NA
SEMA4B,0.821559928,1.310966727,2.031711424,0.645252427,0.518763617,NA
PTPN12,183.6156118,-0.157889673,0.244705575,-0.645223031,0.518782663,0.867497469
PPP1R16A,14.06585382,0.350692883,0.54361531,0.645112227,0.518854461,NA
TMED8,9.133566778,0.424401178,0.658217031,0.644773925,0.519073702,NA
CAMSAP3,4.497691067,0.618902578,0.960039707,0.644663521,0.519145261,NA
STX3,10.05645362,-0.415340587,0.644612866,-0.644325623,0.519364304,NA
ZNF264,12.7480946,0.390851318,0.606692735,0.644232732,0.519424529,NA
TMCO6,2.152192192,-0.834444407,1.295438383,-0.644140561,0.51948429,NA
SRSF5,157.960137,0.14293814,0.221924364,0.644084939,0.519520356,0.867504056
IPPK,1.630748509,1.000780241,1.55474771,0.643693015,0.51977452,NA
DEGS1,109.4974522,0.149791615,0.232718529,0.643660029,0.519795915,0.867504056
EID3,1.747645908,-1.044298403,1.622847776,-0.643497448,0.51990137,NA
AC010969.2,3.04338626,0.739637442,1.149782238,0.643284804,0.520039315,NA
LRP11,3.171116903,-0.712679219,1.108170884,-0.643113106,0.520150711,NA
FAHD1,26.45596449,0.2596816,0.403895516,0.642942516,0.5202614,NA
NME3,91.85750495,-0.164812562,0.256762848,-0.641886331,0.52094699,0.868581839
AL590764.1,2.740274674,-0.747714749,1.165105279,-0.641757241,0.521030817,NA
DCBLD1,5.533018473,-0.52641827,0.820574728,-0.641523864,0.521182382,NA
SLC30A9,22.27985956,0.281110608,0.43841761,0.641193696,0.521396845,NA
FNDC10,11.31787762,0.405009044,0.631708842,0.641132461,0.521436626,NA
AC000403.1,0.821201459,1.311044884,2.045138434,0.641054348,0.521487373,NA
HS3ST1,0.846403405,1.507863243,2.352855181,0.640865301,0.521610202,NA
PTEN,53.12238391,0.211615392,0.330326225,0.640625465,0.521766051,NA
RAB13,275.9039815,0.127436082,0.198983245,0.640436242,0.521889027,0.869309339
COQ2,64.23011793,-0.175764562,0.274499704,-0.640308748,0.521971895,NA
COQ9,25.72281753,0.274640437,0.428973474,0.640227086,0.522024976,NA
RCN2,49.66252872,0.196976007,0.307701382,0.640153145,0.522073041,NA
CCR10,2.926488174,0.876885565,1.369898899,0.640109694,0.522101287,NA
MCM6,7.158424385,0.480737299,0.751122411,0.640025237,0.522156192,NA
TRMT6,40.16237147,-0.214834794,0.335796228,-0.639777271,0.522317412,NA
NAA16,13.62443599,0.348221335,0.544564401,0.639449318,0.522530674,NA
TBC1D32,2.327912975,-0.791981204,1.238612922,-0.63940977,0.522556395,NA
MLX,80.4911847,-0.171009027,0.267505155,-0.639273761,0.522644855,NA
YIPF5,55.77860775,-0.20607529,0.32243311,-0.63912571,0.522741156,NA
MAGI2,4.090553461,-0.652092732,1.020372372,-0.639073293,0.522775253,NA
TMEM243,90.43336416,-0.15810898,0.247429375,-0.639006503,0.522818701,0.869985114
TEX2,10.5560797,0.407156094,0.637251369,0.638925413,0.522871455,NA
AC004148.2,4.012510418,-0.623415494,0.97582031,-0.638863004,0.522912057,NA
SSMEM1,2.173164632,0.889516162,1.392708659,0.638695075,0.523021317,NA
ETFRF1,47.18438618,-0.205488364,0.321849568,-0.638460896,0.523173701,NA
MORC2-AS1,2.2105251,0.846291732,1.325786101,0.638332029,0.523257567,NA
ESR1,5.514470938,0.557871166,0.87477847,0.637728505,0.523650426,NA
AL354822.1,3.216691688,0.759129609,1.190389321,0.637715406,0.523658955,NA
RPRD2,14.44694904,0.340689702,0.534370148,0.637553769,0.523764198,NA
CDH23,1.974547054,-0.86599252,1.358987303,-0.63723371,0.523972623,NA
PPCS,175.8960269,-0.129690461,0.203611841,-0.636949502,0.524157737,0.869985114
THOC5,12.73672365,-0.375909055,0.590655912,-0.636426467,0.524498495,NA
C12orf45,31.8811802,0.256756558,0.403610138,0.636149923,0.524678709,NA
DGKZ,23.08626257,0.277145286,0.435708533,0.636079547,0.524724576,NA
NETO2,4.386118201,0.622669742,0.979078734,0.635975147,0.524792621,NA
ANKRD36B,9.825371573,-0.400930796,0.630490392,-0.635903102,0.524839581,NA
GAS8,2.328271444,-0.792404902,1.24687513,-0.635512637,0.525094128,NA
TRIM23,8.186226284,0.445336181,0.700783731,0.635483047,0.52511342,NA
MIER1,76.46113277,0.169605365,0.266927354,0.635398967,0.525168242,NA
CYSTM1,108.6920261,-0.151326668,0.238198983,-0.63529519,0.52523591,0.869985114
HEXB,281.5826824,-0.122086382,0.192176531,-0.635282477,0.5252442,0.869985114
RETREG2,32.89731305,0.237949279,0.374572488,0.635255624,0.525261711,NA
HES1,1.388030456,-1.074111802,1.691213853,-0.63511294,0.525354758,NA
ZNF513,2.751507344,0.767630763,1.208760615,0.635056067,0.525391849,NA
ZNF691,7.671018661,-0.452319123,0.712408166,-0.634915691,0.525483403,NA
MRPS18B,91.26545522,-0.15431285,0.243178513,-0.634566139,0.525711418,0.869985114
KLHDC3,24.38992268,0.266163487,0.419477778,0.63451153,0.525747044,NA
PRELID1,375.3895674,-0.107612093,0.169625111,-0.634411334,0.525812415,0.869985114
IL15,12.16095092,-0.364943548,0.575302983,-0.634350176,0.525852318,NA
GINM1,80.74029693,-0.167755012,0.264601329,-0.633991572,0.526086323,NA
FAM111A,48.64176795,-0.194141445,0.306266543,-0.633897005,0.52614804,NA
OTUD3,2.591680718,-0.764202886,1.20562716,-0.633863363,0.526169997,NA
OSGEP,41.2029561,-0.218771292,0.345246141,-0.633667597,0.526297776,NA
CHPF,2.098706677,0.934216749,1.475026673,0.633355834,0.5265013,NA
SLC12A9,34.75233166,0.225043368,0.355372114,0.633261189,0.526563093,NA
TNFAIP8L1,3.511706294,0.693255218,1.095096719,0.633053872,0.526698464,NA
RTL8B,5.096212197,0.568086856,0.897465752,0.632990011,0.526740166,NA
F12,0.822635338,1.316139818,2.07949865,0.632912081,0.526791058,NA
AC100814.1,0.822635338,1.316139818,2.07949865,0.632912081,0.526791058,NA
C9orf116,0.822635338,1.316139818,2.07949865,0.632912081,0.526791058,NA
ZNF582-AS1,0.822635338,1.316139818,2.07949865,0.632912081,0.526791058,NA
AC068594.1,12.31729465,0.374691489,0.59248037,0.632411651,0.527117923,NA
ARPC5,1071.930604,-0.093683045,0.148143524,-0.632380291,0.527138409,0.869985114
LSM14A,54.05831452,-0.187330009,0.296257359,-0.632321877,0.527176571,NA
PSMC5,115.5508608,-0.141863218,0.224353768,-0.632319304,0.527178252,0.869985114
CDC37,284.9706808,0.117855985,0.18648907,0.631972612,0.527404774,0.869985114
CBR1,136.8588846,-0.133616624,0.211429557,-0.631967573,0.527408066,0.869985114
DCAF13,36.87668946,0.222352432,0.351848328,0.631955345,0.527416057,NA
LTBP4,8.405273479,-0.432777635,0.68499602,-0.631795839,0.527520293,NA
SPAG16,3.445649719,0.676248286,1.070389378,0.631777837,0.527532058,NA
SND1,35.03422093,0.223334721,0.353514683,0.631755149,0.527546885,NA
EEF1AKMT2,14.88529411,0.330612566,0.523468011,0.631581221,0.527660561,NA
SLC16A4,1.62931463,0.996907898,1.578541808,0.631537216,0.527689324,NA
LHFPL2,30.10830639,0.263143812,0.416677325,0.631528993,0.527694698,NA
BAG6,33.55728807,-0.229306456,0.36309804,-0.631527661,0.527695569,NA
TTLL4,8.39319393,0.456325479,0.722607426,0.631498464,0.527714653,NA
AL160272.1,1.711152448,-0.915687754,1.450055388,-0.631484674,0.527723667,NA
SLX1A,1.711152448,-0.915687754,1.450055388,-0.631484674,0.527723667,NA
SMARCD1,32.5315246,0.241618607,0.382620507,0.631483683,0.527724315,NA
SPEN,39.36064087,-0.211502399,0.33493017,-0.631482076,0.527725365,NA
PTPN9,20.90619815,0.29040473,0.459965893,0.631361444,0.52780422,NA
CIAPIN1,15.8776408,0.323318393,0.512293823,0.631119055,0.527962683,NA
TMEM106A,8.129645859,0.461385128,0.731147638,0.631042356,0.52801283,NA
AL035071.1,4.934537773,0.577949639,0.916723403,0.630451494,0.528399229,NA
OTULIN,26.63369265,-0.248466081,0.394129663,-0.630417106,0.528421722,NA
ZC3H7B,5.739219711,0.533948803,0.847036839,0.630372587,0.528450842,NA
LMO7,1.321953921,1.143764829,1.816456246,0.629668252,0.528911658,NA
GPR171,1.367493568,-1.034535083,1.644273882,-0.62917443,0.529234867,NA
NPRL3,10.66339798,-0.383587619,0.609694165,-0.629147597,0.529252432,NA
RWDD3,3.640476906,0.66787005,1.06155999,0.629140187,0.529257283,NA
UBE2I,160.879932,-0.136893357,0.217673808,-0.628892184,0.529419644,0.869985114
AL139289.2,0.497045476,-1.61611742,2.5699691,-0.628847024,0.529449211,NA
PCDHGA12,0.497045476,-1.61611742,2.5699691,-0.628847024,0.529449211,NA
SCML4,0.497045476,-1.61611742,2.5699691,-0.628847024,0.529449211,NA
IGHA1,0.497045476,-1.61611742,2.5699691,-0.628847024,0.529449211,NA
ZNF709,0.497045476,-1.61611742,2.5699691,-0.628847024,0.529449211,NA
ZNF233,0.497045476,-1.61611742,2.5699691,-0.628847024,0.529449211,NA
AC004556.1,10.03596124,-1.643843083,2.614071073,-0.628844066,0.529451148,NA
ACADSB,6.865080877,-0.468108067,0.744503776,-0.62875177,0.529511579,NA
MAPRE3,8.837889993,-0.436721404,0.695069753,-0.628313061,0.529798877,NA
EED,18.29993879,-0.29971146,0.477085045,-0.628213906,0.529863822,NA
STAT5B,8.731739038,-0.413512549,0.658423185,-0.628034611,0.529981267,NA
GHDC,8.296607432,0.436460484,0.695144343,0.627870295,0.530088912,NA
AFF4,42.58450067,0.209055767,0.332990933,0.62781219,0.53012698,NA
SLC39A3,46.31125384,-0.221752641,0.353271381,-0.627711876,0.530192704,NA
GPBP1,78.04790852,0.173766845,0.276900896,0.62754165,0.530304244,NA
METTL25,10.817678,-0.398846943,0.635580121,-0.627532124,0.530310485,NA
IGHMBP2,4.696254576,0.567535199,0.90455449,0.627419581,0.530384236,NA
SSH2,40.50045088,0.209519373,0.333949044,0.627399229,0.530397573,NA
DEF8,32.71968753,0.228131,0.36384325,0.627003522,0.530656926,NA
SLC17A9,5.719489661,0.565266986,0.901587317,0.626968654,0.530679783,NA
FAM177A1,93.48516567,0.179271653,0.285963194,0.626904639,0.530721746,0.869985114
SOCS6,26.14765394,0.275380757,0.439310078,0.626848256,0.530758708,NA
C6orf89,36.07468714,-0.217551559,0.347209623,-0.626571225,0.530940335,NA
TPM1,21.78454092,0.284001075,0.453365336,0.626428739,0.531033764,NA
CYBRD1,0.517068533,1.717210354,2.741449786,0.626387674,0.531060693,NA
ABHD17C,0.517068533,1.717210354,2.741449786,0.626387674,0.531060693,NA
AMT,0.848845512,-1.246025474,1.989537434,-0.626289032,0.531125379,NA
GNRH1,0.848845512,-1.246025474,1.989537434,-0.626289032,0.531125379,NA
LSM8,129.9382342,-0.138857835,0.221727013,-0.62625583,0.531147153,0.869985114
ARL3,24.06923751,0.268375161,0.428540758,0.626253526,0.531148664,NA
CHRM3,5.014370417,-0.530977072,0.848052736,-0.626113269,0.531240649,NA
CCDC7,2.967743378,0.761022246,1.215589919,0.626051791,0.531280971,NA
HPS5,50.11862818,-0.203162901,0.324542108,-0.625998588,0.531315868,NA
RNASEH2A,5.531226124,-0.523309643,0.835960626,-0.625997955,0.531316283,NA
RPA1,11.1109729,0.380913611,0.608530326,0.62595666,0.531343369,NA
MTRNR2L8,3.654766287,2.100434663,3.356151114,0.625846272,0.531415778,NA
LRRC59,50.43014733,0.198028958,0.316424712,0.625832781,0.531424628,NA
TMEM259,40.75764255,0.215207518,0.343908135,0.62577036,0.531465576,NA
PCID2,22.06138929,-0.270936789,0.433046439,-0.625652966,0.531542589,NA
AC008771.1,4.185198867,0.616999056,0.98655342,0.625408664,0.531702877,NA
NLRX1,5.285180892,-0.567741563,0.907871409,-0.625354601,0.531738351,NA
GLB1,98.72555334,-0.150565307,0.240817621,-0.625225454,0.531823098,0.869985114
NIP7,31.58660647,-0.240696936,0.385047009,-0.625110519,0.531898524,NA
ZCCHC9,27.6164945,-0.248164338,0.39724531,-0.624713073,0.532159392,NA
SMDT1,166.4780686,-0.135009605,0.216137074,-0.624648064,0.532202067,0.869985114
LINC01465,0.515634654,1.712961977,2.743832004,0.624295502,0.532433538,NA
ZNF70,0.515634654,1.712961977,2.743832004,0.624295502,0.532433538,NA
ZNF17,3.961805863,-0.639227263,1.024362059,-0.624024736,0.532611341,NA
DPF2,17.90472145,-0.305561954,0.489718661,-0.623954075,0.532657746,NA
CNDP2,94.58636489,0.157326771,0.252148999,0.623943665,0.532664583,0.869985114
TAX1BP3,41.10818178,0.209045829,0.335073026,0.623881403,0.532705474,NA
ZSCAN18,3.848662162,-0.613780125,0.983811469,-0.623879823,0.532706512,NA
FAM204A,109.7555194,-0.14518789,0.232749546,-0.623794515,0.532762543,0.869985114
SCAMP2,117.3628645,-0.152970819,0.245290258,-0.623631858,0.532869383,0.869985114
SELENOT,208.2933616,0.121871303,0.195434542,0.623591415,0.53289595,0.869985114
SAMD8,18.63156826,0.296500045,0.475501119,0.623552781,0.532921329,NA
DDX23,16.17468991,0.311178431,0.49904301,0.623550324,0.532922943,NA
LMF2,22.7549319,0.26932427,0.431968544,0.62348121,0.532968346,NA
IWS1,52.64073504,-0.21260302,0.341015422,-0.62344107,0.532994716,NA
WFS1,1.896085533,0.920475862,1.476626361,0.6233641,0.533045284,NA
F8,3.710642253,-0.639002234,1.025095561,-0.623358697,0.533048833,NA
KCNE1,17.17229327,-0.303327961,0.486665365,-0.623278299,0.533101656,NA
EBLN3P,30.5004539,-0.236960711,0.380196952,-0.623257787,0.533115133,NA
PARP10,19.15463738,0.29557525,0.474303218,0.623177829,0.53316767,NA
TBCE,4.682211612,0.591164213,0.949001116,0.622933106,0.533328482,NA
SCARB2,148.8694017,0.137140234,0.220155642,0.622924006,0.533334462,0.869985114
AC107464.3,1.224181857,1.104275367,1.773480247,0.622660089,0.533507915,NA
ZNF687,3.266720084,-0.678034048,1.089493336,-0.622338866,0.53371907,NA
PARAL1,167.3689784,0.159914729,0.2571193,0.621947589,0.533976332,0.869985114
LRRC41,14.49196789,-0.334089895,0.537419688,-0.621655482,0.534168431,NA
RNF24,4.588179266,0.598199007,0.962363171,0.621593827,0.534208981,NA
TMEM69,13.53638408,0.348150514,0.560114226,0.621570561,0.534224283,NA
SLC22A16,0.962071062,1.306064546,2.101422687,0.621514441,0.534261196,NA
TBL1X,16.82793895,0.310247879,0.499185312,0.621508429,0.534265151,NA
PPP1R36,0.848487042,-1.248951948,2.009908147,-0.621397525,0.5343381,NA
GNB1,124.2872257,0.140870429,0.226757026,0.621239534,0.534442031,0.869985114
ERC1,19.12018797,0.29760412,0.479080441,0.621198643,0.534468932,NA
FES,36.33982778,-0.255797659,0.411781062,-0.62119821,0.534469217,NA
RAB31,158.4472836,0.138116912,0.222345697,0.621180955,0.534480569,0.869985114
CHMP2A,235.1679996,-0.114632801,0.184541566,-0.621176051,0.534483795,0.869985114
PPP1R3G,1.224898797,1.109681007,1.786978015,0.620981902,0.534611531,NA
CCDC22,25.19971393,-0.268981265,0.433352725,-0.620698221,0.5347982,NA
BORCS8,34.31770485,0.231033651,0.372452804,0.62030316,0.535058215,NA
ZSWIM7,70.252583,-0.185813792,0.299568894,-0.620270649,0.535079615,NA
RUNDC1,8.862696133,0.412818599,0.665752567,0.620078118,0.535206358,NA
BTBD7,26.04720555,0.252999272,0.408020612,0.620064929,0.53521504,NA
DEPDC5,7.518267331,0.467927888,0.754992323,0.619778339,0.535403732,NA
TM6SF1,57.95621196,0.179381909,0.28947471,0.619680762,0.535467984,NA
TRAF2,3.976016958,-0.59519912,0.960662351,-0.61957161,0.535539862,NA
SLAIN2,68.17657951,0.170247367,0.274782917,0.619570419,0.535540647,NA
RBM12B,14.3546185,0.328045247,0.529567991,0.619458224,0.535614535,NA
EXOC4,17.1525202,-0.304881012,0.492200229,-0.619424767,0.535636569,NA
BCL10,59.42110209,0.177364674,0.286409543,0.61926943,0.53573888,NA
PRELID3B,30.20367369,0.240540866,0.388454766,0.619224907,0.535768206,NA
PSPH,10.5189423,0.384602876,0.62129511,0.619034128,0.535893877,NA
SNRPB,201.3159331,-0.131978907,0.213222854,-0.618971677,0.535935018,0.869985114
DAPK1,34.1074419,0.223155983,0.360579806,0.618880978,0.535994771,NA
FAM168B,12.00978048,0.369540172,0.597111618,0.618879555,0.535995708,NA
TRIM24,6.872432611,0.473427023,0.765325403,0.618595726,0.536182718,NA
KIF5B,154.3365425,0.134225003,0.217058649,0.618381271,0.536324041,0.869985114
IGLC2,1.005595291,-1.210488939,1.958045495,-0.618212877,0.536435023,NA
EIF4EBP1,181.1051951,0.128335931,0.207595113,0.618203046,0.536441502,0.869985114
CASTOR1,2.573068184,-0.723957665,1.171145185,-0.618162184,0.536468435,NA
AL392172.1,12.82353524,0.355118912,0.574583714,0.618045558,0.536545308,NA
SNAP47,10.84477209,-0.383570456,0.620633243,-0.618030795,0.536555039,NA
SNX16,10.31853646,0.412245494,0.667045491,0.618017062,0.536564092,NA
MR1,67.69610708,0.180369203,0.291868672,0.617980689,0.536588068,NA
GRSF1,44.54867522,0.202662254,0.328000193,0.617872362,0.536659478,NA
FEN1,7.989292796,-0.452397805,0.732203771,-0.617857792,0.536669084,NA
AP2M1,173.5628664,0.12454838,0.201585476,0.617844017,0.536678165,0.869985114
CHMP4C,2.711279117,0.795362861,1.287723474,0.617650355,0.536805844,NA
HCG18,24.10069122,0.278859864,0.451500418,0.61762925,0.536819759,NA
MCM2,1.967783691,1.025559734,1.660642905,0.617567889,0.536860217,NA
ZNF385A,35.40262983,-0.240790103,0.389928708,-0.617523404,0.536889549,NA
CAST,536.6216989,-0.10039326,0.162606789,-0.617398949,0.536971615,0.869985114
TGFA,1.103740492,-1.100632255,1.784101969,-0.61691107,0.537293385,NA
FAM189B,6.344602791,-0.486928647,0.789399436,-0.616834299,0.537344026,NA
ZNF185,10.97640707,-0.360233574,0.584014336,-0.616823169,0.537351368,NA
PRR14L,35.39579158,-0.220489983,0.357481411,-0.616787266,0.537375052,NA
TSC2,8.367630757,0.433115578,0.702213156,0.616786476,0.537375574,NA
LIN7A,8.264533473,0.433126225,0.702701851,0.616372683,0.537648578,NA
MYL6B,4.392635139,0.587418024,0.953335427,0.6161714,0.537781402,NA
SIAH1,14.71721226,0.325600536,0.528562894,0.616010959,0.537887287,NA
NUDT18,25.4115247,-0.250282155,0.406335531,-0.615949472,0.537927869,NA
YY1AP1,13.54119581,0.343918777,0.558911259,0.615336999,0.538332188,NA
DCXR,89.33155669,0.164403834,0.267282603,0.615093658,0.53849287,0.871254507
APOO,14.14805655,-0.333566801,0.542642264,-0.61470848,0.538747258,NA
EFCAB13,1.534714726,-0.95528265,1.554336311,-0.614591992,0.538824204,NA
MRPL18,96.18900293,-0.154521824,0.251430115,-0.614571663,0.538837633,0.871254507
ZBTB22,8.749088757,0.416843449,0.678305367,0.614536563,0.53886082,NA
PELP1,7.961003935,0.455015863,0.740658768,0.614339399,0.538991072,NA
NOTCH4,2.022686576,-0.951060336,1.548170659,-0.614312337,0.539008952,NA
PAOX,7.748304168,0.451905209,0.735651466,0.614292542,0.53902203,NA
SMURF1,5.099951914,0.540441743,0.880681785,0.613662906,0.539438106,NA
CADM1,1.090483205,1.174144888,1.913803503,0.613513815,0.539536651,NA
PAIP1,65.81149394,-0.181886907,0.296732228,-0.612966471,0.53989851,NA
SSX2IP,4.556105308,0.606278213,0.989235615,0.61287544,0.539958704,NA
RAB5A,44.38315842,-0.197110591,0.321799133,-0.612526793,0.540189277,NA
AQR,20.67827836,0.279855072,0.456953336,0.612436873,0.540248752,NA
HIP1,9.990931008,0.393174025,0.642012556,0.612408622,0.540267438,NA
DNAAF5,5.996066665,-0.475967773,0.777292692,-0.61234047,0.540312519,NA
DNAJC25,15.73963556,0.307815727,0.502739759,0.612276474,0.540354852,NA
SPATA2,3.934902105,-0.591477606,0.966275452,-0.612121114,0.540457629,NA
SUPT20H,25.52708306,0.250645256,0.409525376,0.612038401,0.540512351,NA
ZNF280C,1.347641918,1.127712472,1.842574082,0.612031007,0.540517243,NA
SORL1,16.03971137,-0.31709036,0.518234799,-0.611866206,0.540626282,NA
CBX4,9.61593133,0.420874569,0.687930864,0.611797771,0.540671565,NA
TPD52,9.042442104,0.444173977,0.726044809,0.611772128,0.540688533,NA
RRM1,15.8180517,-0.311487412,0.509185787,-0.611736267,0.540712263,NA
TTYH3,7.038812005,0.47796498,0.781409573,0.611670239,0.540755956,NA
FAM149B1,3.173232282,0.708089928,1.157747539,0.611609961,0.540795846,NA
KIAA1324,1.887707509,-0.929122255,1.519552204,-0.611444774,0.540905169,NA
FLVCR1-DT,3.009161482,0.755794284,1.236174528,0.611397717,0.540936314,NA
EGR1,4.289534459,0.622051647,1.017746989,0.611204606,0.541064135,NA
AGAP3,11.17646416,0.371694956,0.608175436,0.611164039,0.541090988,NA
ATP6AP1,258.3357274,-0.113407106,0.185593064,-0.611052502,0.541164823,0.871254507
ZBTB48,10.27195805,-0.369361125,0.604575546,-0.61094288,0.541237396,NA
FAM120AOS,33.91854516,0.219226886,0.358859696,0.610898601,0.541266711,NA
SEC16A,15.8913219,0.312509624,0.511807019,0.610600505,0.541464088,NA
RAP1B,514.1866909,0.105869942,0.173447943,0.610384534,0.541607111,0.871254507
FAM107B,155.9141889,0.149696197,0.245279294,0.610309148,0.541657038,0.871254507
GNAI1,1.310977051,-2.382725419,3.906121252,-0.609997813,0.541863257,NA
ARIH1,19.6476121,0.282701985,0.463468358,0.609970411,0.541881409,NA
WDR77,16.64014219,0.305543441,0.50101783,0.609845444,0.541964195,NA
