,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZFHX2,0.448317329,-0.953647913,2.593005348,-0.367777071,0.713039467,NA
ZNF471,0.448317329,-0.953647913,2.593005348,-0.367777071,0.713039467,NA
RAD23B,20.72837795,-0.176575207,0.480174134,-0.36773161,0.713073368,NA
CCDC134,1.136366753,-0.632534393,1.720163789,-0.367717538,0.713083862,NA
MRPS31,7.140620089,0.297491203,0.809068614,0.367695888,0.713100007,NA
CCDC13,1.025375482,-0.628219583,1.708643386,-0.367671562,0.713118147,NA
UQCC3,7.18973668,0.26771334,0.728199506,0.367637355,0.713143657,NA
SMARCA4,6.210192993,0.285201192,0.775843978,0.367601219,0.713170606,NA
RIC1,1.850308002,0.500344031,1.361296797,0.367549554,0.713209136,NA
HPS4,6.546430431,0.307294978,0.836238585,0.367472852,0.713266338,NA
ATAD2B,3.759554517,-0.366157947,0.996429677,-0.367469934,0.713268515,NA
ORC2,1.256003079,0.581844755,1.583668812,0.367403052,0.713318395,NA
PRKX,1.896086498,0.527567436,1.436430617,0.367276657,0.713412664,NA
DNTTIP1,10.25678331,-0.242462801,0.660253157,-0.367227022,0.713449685,NA
CCT3,21.48062764,0.175205264,0.477137353,0.367200897,0.71346917,NA
CDKN2AIP,4.408642973,-0.331615787,0.90343503,-0.367061024,0.7135735,NA
CTNNA1,18.60185906,0.177514095,0.483768997,0.366939792,0.713663929,NA
ATP6V0C,1.009744419,-0.689404841,1.88040323,-0.366626067,0.713897961,NA
APBB2,0.926666826,-0.675447181,1.842525154,-0.366587766,0.713926535,NA
TMEM185A,0.926666826,-0.675447181,1.842525154,-0.366587766,0.713926535,NA
TANGO6,1.715674381,-0.504851595,1.377356465,-0.366536629,0.713964686,NA
C12orf10,12.27601439,-0.211152003,0.576176219,-0.366471222,0.714013482,NA
RCC1L,4.95219811,-0.3208378,0.87550557,-0.366460033,0.71402183,NA
ASPH,9.422705494,-0.244891888,0.668331527,-0.366422768,0.714049633,NA
TRIM27,15.43680839,0.192105288,0.524390109,0.366340412,0.714111078,NA
ZDHHC5,9.594486443,-0.24536147,0.669859565,-0.366287925,0.714150239,NA
ABCB10,2.899235249,-0.428124142,1.168983525,-0.366236249,0.714188795,NA
SH3BP1,13.17355828,-0.242626785,0.662541319,-0.36620627,0.714211164,NA
PFKFB2,1.157516284,-0.608623121,1.66211692,-0.366173471,0.714235637,NA
ZNF317,1.157516284,-0.608623121,1.66211692,-0.366173471,0.714235637,NA
MMD,13.83365147,-0.215986574,0.589904253,-0.366138358,0.714261836,NA
ETFDH,3.462479901,-0.37557477,1.026029657,-0.3660467,0.714330229,NA
TMTC2,1.736823912,-0.496919612,1.357630255,-0.366019842,0.71435027,NA
MMEL1,1.500386883,-0.652711523,1.783756129,-0.365919708,0.71442499,NA
ZC3H11A,1.594596588,-0.650271707,1.777372364,-0.365861268,0.714468599,NA
TEN1,11.22512578,-0.240747191,0.65865795,-0.365511706,0.71472947,NA
C7orf50,23.44026042,0.160135139,0.438190657,0.365446266,0.71477831,NA
UBE3B,1.644863682,-0.533132328,1.458972613,-0.365416268,0.714800699,NA
STT3A,4.362017517,0.345224442,0.945093305,0.365280804,0.714901806,NA
COG1,2.002062082,0.514349358,1.408155008,0.365264729,0.714913804,NA
UCHL3,15.15144603,-0.195861896,0.536585794,-0.365015061,0.715100164,NA
TSEN2,1.258252554,0.5777569,1.582908799,0.364996961,0.715113675,NA
ACIN1,11.59203777,0.222329991,0.609156706,0.364979961,0.715126365,NA
DOCK2,19.72397279,0.181641854,0.497890277,0.36482306,0.71524349,NA
WASHC3,18.21441698,0.175064467,0.479938345,0.364764493,0.715287212,NA
MED22,0.672418361,-0.817578212,2.241856471,-0.364688026,0.715344298,NA
TTI1,0.672418361,-0.817578212,2.241856471,-0.364688026,0.715344298,NA
HIBADH,9.505581233,-0.248551284,0.68158211,-0.364668146,0.715359139,NA
RRAGD,18.8085837,0.185154917,0.507760367,0.364650195,0.715372541,NA
UXT,50.16771158,-0.123687027,0.339288604,-0.364548132,0.715448739,NA
MARK4,1.027624957,-0.629292428,1.726299705,-0.364532547,0.715460374,NA
AC239800.3,1.375360251,0.580675439,1.593004581,0.364515863,0.715472831,NA
LHPP,3.649281837,-0.357562274,0.981166553,-0.364425665,0.715540173,NA
GOLGA2,11.1772535,-0.216052229,0.593365375,-0.364113307,0.7157734,NA
DDX39A,7.547045652,-0.270432914,0.743075756,-0.363937205,0.715904901,NA
DCAF10,3.474952562,0.372596607,1.023833714,0.363922971,0.715915531,NA
AC004241.1,1.25622494,-0.567585379,1.559869707,-0.363867172,0.715957199,NA
MRE11,3.532381673,0.379603905,1.043423026,0.363806333,0.716002633,NA
ZNF33A,5.272500734,0.313810872,0.863196881,0.363544956,0.716197836,NA
TMEM68,2.638165054,0.423648437,1.165893621,0.363368003,0.716330001,NA
CTSW,17.83775545,-0.42033769,1.158314185,-0.362887458,0.716688956,NA
ATG2A,0.92869444,0.716383809,1.974500024,0.362817828,0.716740974,NA
AC093323.1,2.215183761,-0.522694233,1.440946289,-0.362743731,0.716796329,NA
PLOD1,3.670431368,-0.353467038,0.974755964,-0.362621057,0.716887979,NA
FNBP4,6.597116567,0.276364882,0.762268213,0.362555958,0.716936615,NA
FLAD1,4.254374611,0.345693083,0.953577469,0.362522285,0.716961773,NA
NRF1,0.773376492,-0.737208932,2.033859597,-0.362467956,0.717002365,NA
AMMECR1,0.773376492,-0.737208932,2.033859597,-0.362467956,0.717002365,NA
TOMM40,13.6677799,0.20391624,0.56287107,0.362278772,0.71714372,NA
NME1,17.65800558,0.178961513,0.494023944,0.362252711,0.717163193,NA
TMED9,48.37630202,0.120029075,0.331433149,0.36215169,0.717238678,NA
ARHGEF6,2.444612925,0.449286384,1.241445869,0.361905739,0.717422471,NA
SUN1,1.253975464,-0.564549928,1.560515234,-0.361771494,0.717522796,NA
RFESD,0.443818378,-0.940456762,2.601413049,-0.361517661,0.717712505,NA
SEC63,15.0047094,-0.199906525,0.55301903,-0.361482181,0.717739023,NA
ATG101,8.086319807,0.252577883,0.698872085,0.361407886,0.717794554,NA
CLEC6A,1.603425927,0.654044802,1.810044387,0.361341858,0.717843906,NA
P4HA2,4.353463338,-0.327979527,0.908606708,-0.36096974,0.718122068,NA
ABHD6,1.212695919,-0.625812219,1.733884456,-0.360930751,0.718151215,NA
CLDND1,6.211994835,0.288950399,0.800726874,0.360860125,0.718204014,NA
MILR1,5.079012257,0.31305953,0.867724659,0.360782106,0.71826234,NA
NOB1,4.791747527,-0.318206622,0.882060419,-0.360753771,0.718283524,NA
DDX1,8.365652088,0.251770429,0.698048327,0.360677649,0.718340435,NA
PHF12,1.679770897,0.513302885,1.423525396,0.360585688,0.71840919,NA
FEZ2,26.54443836,0.160233009,0.444993094,0.360079765,0.718787484,NA
ATN1,4.243517658,-0.335390323,0.931520529,-0.360046089,0.718812667,NA
LINC01715,0.579307628,-0.832595928,2.312626546,-0.360021781,0.718830845,NA
AC093297.2,0.579307628,-0.832595928,2.312626546,-0.360021781,0.718830845,NA
ACTR3B,0.579307628,-0.832595928,2.312626546,-0.360021781,0.718830845,NA
ZBTB26,0.579307628,-0.832595928,2.312626546,-0.360021781,0.718830845,NA
ZNF771,0.579307628,-0.832595928,2.312626546,-0.360021781,0.718830845,NA
ZNF324,0.579307628,-0.832595928,2.312626546,-0.360021781,0.718830845,NA
AL592183.1,0.579307628,-0.832595928,2.312626546,-0.360021781,0.718830845,NA
ATMIN,3.430699273,-0.366651003,1.018650756,-0.35993789,0.718893581,NA
FAR1,5.334311764,0.301584886,0.838033202,0.35987224,0.718942677,NA
RHOD,0.771127017,-0.73238023,2.035457213,-0.359811164,0.718988354,NA
AC092279.1,0.771127017,-0.73238023,2.035457213,-0.359811164,0.718988354,NA
ZNF420,0.771127017,-0.73238023,2.035457213,-0.359811164,0.718988354,NA
CTSK,2.781828392,-0.457311714,1.271134734,-0.359766516,0.719021745,NA
SYAP1,17.40499028,-0.18167069,0.505002731,-0.359741995,0.719040084,NA
PHB2,29.46475472,-0.143127756,0.398029082,-0.359591202,0.719152864,NA
PFKL,14.53584702,0.193033464,0.537069891,0.359419635,0.719281189,NA
MLH3,3.299916507,0.392149474,1.091325296,0.359333258,0.719345797,NA
TULP4,8.67480347,-0.24594781,0.684524567,-0.359297273,0.719372714,NA
ILKAP,4.925003022,-0.312890347,0.871068968,-0.359202724,0.719443439,NA
TXNRD1,24.79052282,0.157604635,0.439022914,0.358989542,0.719602913,NA
SCAMP1-AS1,3.30339594,0.411454604,1.146764167,0.358796181,0.71974757,NA
SLC16A1-AS1,1.71117543,-0.499320854,1.392450913,-0.358591351,0.719900818,NA
PIK3AP1,18.38099918,0.179195969,0.499877012,0.358480116,0.719984046,NA
BBX,22.44236407,-0.165949919,0.463063825,-0.358373749,0.720063634,NA
GID8,8.860108122,0.250333941,0.698608812,0.358332069,0.720094822,NA
ELP5,12.56704168,-0.215423863,0.601214093,-0.358314726,0.720107799,NA
ZRANB2,15.86390961,-0.198935804,0.555706531,-0.357987162,0.720352921,NA
INTS3,2.103681123,-0.484764753,1.354308062,-0.357942751,0.720386157,NA
CAMSAP2,4.37489809,0.333825254,0.932819057,0.357867103,0.72044277,NA
PCED1B,5.799733748,-0.290194478,0.811127111,-0.357766957,0.72051772,NA
DAG1,0.943824488,0.684988843,1.915336136,0.357633749,0.720617419,NA
DNAJB12,17.40595689,-0.193057448,0.539981568,-0.357525996,0.720698068,NA
ARF5,18.16868494,-0.182486315,0.510518593,-0.357452829,0.720752834,NA
AL355472.1,0.636049673,0.775858188,2.170640388,0.357432854,0.720767785,NA
ZER1,0.636049673,0.775858188,2.170640388,0.357432854,0.720767785,NA
NPW,0.636049673,0.775858188,2.170640388,0.357432854,0.720767785,NA
ZNF14,0.636049673,0.775858188,2.170640388,0.357432854,0.720767785,NA
COMT,114.2046964,-0.107298313,0.300202845,-0.357419374,0.720777875,0.916054701
RAD17,2.390843232,-0.445997156,1.247873368,-0.357405781,0.720788049,NA
SLC1A4,0.933193391,0.704620432,1.971565628,0.357391314,0.720798878,NA
PPP1R16A,1.682020373,0.514276521,1.439379875,0.357290337,0.720874463,NA
SLC16A1,1.768016936,-0.571779708,1.600565175,-0.35723613,0.72091504,NA
ABL2,6.435238762,-0.269398109,0.754150869,-0.357220445,0.720926782,NA
USP48,9.304576072,0.23218853,0.650270934,0.357064291,0.721043677,NA
EMC6,23.31524398,0.158540102,0.444122383,0.356973907,0.72111134,NA
UBE2D4,7.594451975,-0.257455872,0.721336551,-0.356915051,0.721155401,NA
GIMAP2,8.920238401,-0.23321827,0.65373577,-0.356746994,0.721281221,NA
HES6,1.543747341,0.66469449,1.863561657,0.356679634,0.721331654,NA
ZNF518B,2.341522351,0.459310658,1.288293569,0.356526392,0.721446391,NA
SLC12A6,7.019199576,0.26246407,0.736235803,0.356494575,0.721470214,NA
MAGOH,25.80337455,-0.148979812,0.417970102,-0.356436529,0.721513677,NA
WDR55,4.855106929,-0.31652658,0.888381499,-0.356295781,0.721619068,NA
CDK11A,6.063054895,0.282558586,0.793050948,0.356293107,0.721621071,NA
SPRTN,2.705884976,-0.405797957,1.139196061,-0.356214326,0.721680064,NA
TMEM43,5.930654945,-0.301906536,0.84762377,-0.356179884,0.721705856,NA
RYK,4.342501182,0.334315451,0.938838106,0.356094889,0.721769505,NA
EPS8,1.383866791,-0.56610419,1.589923646,-0.35605747,0.721797527,NA
NRROS,2.284869414,-0.475159065,1.334678017,-0.356010257,0.721832883,NA
ITCH,7.15003564,-0.253378232,0.7118082,-0.355964194,0.72186738,NA
SFXN5,2.123811137,-0.465676779,1.308359213,-0.355924256,0.72189729,NA
MGA,2.797570046,0.39711382,1.115927364,0.355859918,0.721945474,NA
MPEG1,3.394124445,0.365959044,1.028689278,0.355752754,0.722025734,NA
MIB2,1.596693305,0.504923521,1.41955497,0.355691419,0.722071672,NA
METTL25,1.596693305,0.504923521,1.41955497,0.355691419,0.722071672,NA
ERICH1,20.29577052,-0.164048152,0.461328411,-0.355599499,0.722140519,NA
SSH1,3.408846872,-0.373036512,1.049041559,-0.355597458,0.722142047,NA
UNC50,15.34537211,0.185274409,0.521162511,0.35550218,0.722213412,NA
L3MBTL2,1.826908995,0.488688404,1.374681788,0.355492018,0.722221023,NA
AC004556.1,2.381615582,1.362484348,3.834032056,0.355365925,0.722315473,NA
TRAF2,1.234853547,0.562431485,1.583802049,0.35511476,0.722503619,NA
PINLYP,1.234853547,0.562431485,1.583802049,0.35511476,0.722503619,NA
TXNL4A,36.15767272,0.134591906,0.379113365,0.355017569,0.722576429,NA
C19orf53,55.96992069,0.121327316,0.341755754,0.355011772,0.722580772,NA
PLA2G4C,1.720173331,-0.506229132,1.42608998,-0.354976992,0.722606828,NA
KHDC4,1.594443829,0.509879085,1.436931811,0.354838748,0.722710398,NA
TGIF1,8.889759992,0.239796776,0.675916742,0.354772653,0.722759917,NA
CCDC51,5.476925827,-0.324731706,0.915434249,-0.354729688,0.722792108,NA
DMTF1,3.897308963,-0.35007279,0.987202668,-0.354610863,0.722881137,NA
SLC25A28,8.323230542,0.248844486,0.70185144,0.354554357,0.722923475,NA
HLA-DMA,339.3859955,-0.078688356,0.222039106,-0.354389626,0.723046908,0.916918826
SDF4,19.27991504,-0.170989815,0.482651027,-0.354272147,0.723134939,NA
MRPL23,14.92581704,0.211757544,0.597848995,0.354199046,0.723189718,NA
PALB2,1.537014719,0.509487535,1.438449126,0.354192252,0.72319481,NA
SYCE1L,1.537014719,0.509487535,1.438449126,0.354192252,0.72319481,NA
DCUN1D3,2.250643522,0.500487064,1.413918849,0.353971562,0.723360195,NA
L1TD1,2.969766877,-0.47491967,1.341796528,-0.353943135,0.7233815,NA
SAP130,0.638299148,0.767104693,2.167454213,0.353919676,0.723399081,NA
FAM193B,0.638299148,0.767104693,2.167454213,0.353919676,0.723399081,NA
UNKL,0.638299148,0.767104693,2.167454213,0.353919676,0.723399081,NA
SLC23A2,0.638299148,0.767104693,2.167454213,0.353919676,0.723399081,NA
DONSON,0.638299148,0.767104693,2.167454213,0.353919676,0.723399081,NA
MOB3A,2.632824802,-0.422494096,1.193762544,-0.353918037,0.72340031,NA
ARL5B,0.884145902,0.672346607,1.90135801,0.353613892,0.723628262,NA
POLD3,11.22069732,0.209877438,0.593543878,0.353600544,0.723638267,NA
HADHA,47.45864557,-0.123876569,0.350560764,-0.353366897,0.7238134,NA
DPM2,9.073793948,0.23780408,0.673461469,0.35310718,0.724008091,NA
CCDC66,5.583542775,0.291610031,0.825975602,0.353049206,0.724051551,NA
SLC33A1,4.219591563,-0.33576325,0.951286578,-0.352956992,0.724120683,NA
NDUFAF6,2.624540123,-0.417972344,1.184316467,-0.352922851,0.724146279,NA
PSMG3-AS1,0.695728259,0.805399159,2.283131228,0.352760783,0.724267787,NA
NRBP2,0.695728259,0.805399159,2.283131228,0.352760783,0.724267787,NA
GOLGA8N,0.695728259,0.805399159,2.283131228,0.352760783,0.724267787,NA
NAGS,0.695728259,0.805399159,2.283131228,0.352760783,0.724267787,NA
GRAMD4,0.695728259,0.805399159,2.283131228,0.352760783,0.724267787,NA
ARMC10,8.978386102,-0.239549918,0.679151166,-0.352719585,0.724298675,NA
LAIR1,43.91599857,0.127378866,0.361368769,0.352489969,0.72447084,NA
KATNB1,1.315903526,-0.584361541,1.658449987,-0.352354033,0.724572771,NA
CKAP5,3.566204244,-0.35190636,0.998812559,-0.352324725,0.724594748,NA
ITPR2,23.81761053,0.151948651,0.431349784,0.352263191,0.724640891,NA
NAP1L1,65.36573089,0.117889091,0.334722023,0.352199983,0.72468829,NA
AC116366.3,0.901018344,-0.711728983,2.021440662,-0.35208997,0.72477079,NA
LINC01914,1.25048461,0.590632013,1.677590619,0.3520716,0.724784567,NA
ATG16L2,5.106345549,0.29851149,0.848185938,0.351941098,0.724882437,NA
TGDS,2.919176694,0.391284186,1.111800304,0.351937469,0.724885158,NA
CREBL2,10.65702474,-0.221828226,0.630486474,-0.351836614,0.724960798,NA
AP5Z1,1.901103951,0.462694518,1.315333896,0.35176963,0.725011036,NA
CRTAM,10.77533234,0.211222792,0.600568186,0.351704931,0.725059562,NA
UVRAG,7.922984214,0.247383384,0.704884866,0.350955732,0.725621559,NA
LRRC8C,5.057862725,0.307588934,0.876627709,0.350877495,0.725680256,NA
GTF2H2C,1.833283092,-0.470127891,1.339995879,-0.350842789,0.725706294,NA
NIPSNAP1,1.59894278,0.503284852,1.435943577,0.350490688,0.725970478,NA
PIP4P1,7.547192752,0.246988042,0.704835987,0.350419171,0.726024141,NA
TATDN1,11.22744575,0.208108387,0.593905792,0.350406394,0.726033728,NA
PLGRKT,17.87486154,0.170814696,0.487492828,0.350394276,0.726042822,NA
SYS1,21.67898345,-0.164180975,0.468574831,-0.350383684,0.72605077,NA
ITPRIP,2.087272119,0.46757754,1.334759224,0.350308528,0.726107166,NA
FGD4,8.316650762,0.244933352,0.699227876,0.350291171,0.72612019,NA
LPAR1,1.31365405,-0.581140015,1.659117489,-0.350270562,0.726135656,NA
CNST,2.512059455,0.452087939,1.290909563,0.350208839,0.726181974,NA
SNRPD1,40.01500653,-0.12470437,0.356136599,-0.350158817,0.726219512,NA
UBXN1,49.8161633,0.122928644,0.351084948,0.350139317,0.726234145,NA
PROCA1,0.589752674,0.811541275,2.320898671,0.349666827,0.726588752,NA
KLHDC7B,0.589752674,0.811541275,2.320898671,0.349666827,0.726588752,NA
ITM2B,643.7651007,0.083243582,0.238174247,0.349507064,0.726708669,0.919541452
FAM50B,1.83917589,0.470035706,1.344929848,0.349487155,0.726723613,NA
KDM3B,2.793071095,0.408235437,1.168482994,0.349372168,0.726809925,NA
MTA1,1.188556549,0.585927431,1.678149411,0.349150932,0.726976001,NA
NUDT16L1,5.110844499,0.300445148,0.860523783,0.349142178,0.726982573,NA
AMPD2,2.9899541,0.40218251,1.15260803,0.348932594,0.727139915,NA
ARIH1,5.984476253,0.280455327,0.803956473,0.34884392,0.727206489,NA
PTRHD1,12.36094683,0.198274277,0.568388751,0.348835681,0.727212674,NA
VGLL4,6.504565048,0.353495711,1.013629951,0.34874237,0.727282732,NA
PIGM,0.796775499,-0.71414031,2.048225677,-0.348662903,0.727342398,NA
SLC26A6,0.796775499,-0.71414031,2.048225677,-0.348662903,0.727342398,NA
ITPKC,0.796775499,-0.71414031,2.048225677,-0.348662903,0.727342398,NA
BCAS2,15.16638252,0.182670256,0.524313629,0.348398831,0.72754068,NA
VPS45,3.595923675,0.380447633,1.092867159,0.348118826,0.727750946,NA
OGFRL1,15.12242011,-0.183451925,0.527151978,-0.348005761,0.727835857,NA
DHRSX,7.416869512,0.261115496,0.750555522,0.347896309,0.727918057,NA
C8orf82,5.452483374,0.302862849,0.870827878,0.347787269,0.727999952,NA
TMEM80,2.469760393,0.417292982,1.199917799,0.347767974,0.728014443,NA
PBDC1,23.73136572,0.164929465,0.474258945,0.347762475,0.728018573,NA
IFI44,12.7959141,0.204224694,0.587266944,0.347754452,0.728024599,NA
AURKA,1.539264194,0.505941917,1.455310768,0.347652149,0.728101437,NA
UBAP1,3.507555528,-0.356073938,1.024666366,-0.347502319,0.728213977,NA
PUS7L,7.934680991,0.242401963,0.69774104,0.34740964,0.728283592,NA
TRAM1,43.58915845,0.137708303,0.396416119,0.347383209,0.728303446,NA
RANBP1,30.85147141,0.139357853,0.401615727,0.346993017,0.728596565,NA
MRGBP,2.892170175,-0.390271089,1.124810328,-0.346966132,0.728616763,NA
HDGFL3,2.239802373,-0.433572367,1.250091827,-0.346832415,0.728717224,NA
MAP1S,7.092606529,-0.248427073,0.716674465,-0.346638656,0.728862801,NA
ING4,3.013885646,0.406930482,1.174027333,0.346610739,0.728883777,NA
ORC3,5.517179414,0.28635199,0.826162258,0.346605025,0.728888071,NA
DHX30,7.131664439,-0.273238832,0.788591642,-0.346489637,0.728974771,NA
CUL2,10.64827633,0.217215895,0.626994915,0.346439644,0.729012336,NA
RAPGEF6,0.59200215,0.802540573,2.317035116,0.346365304,0.729068196,NA
LANCL2,0.59200215,0.802540573,2.317035116,0.346365304,0.729068196,NA
CYP3A7,0.59200215,0.802540573,2.317035116,0.346365304,0.729068196,NA
ZNF568,0.59200215,0.802540573,2.317035116,0.346365304,0.729068196,NA
HEATR3,3.481907046,-0.358334616,1.035303233,-0.346115615,0.729255829,NA
RIMKLB,1.478450825,0.543498845,1.570437011,0.346081276,0.729281635,NA
TRMT61B,2.084781067,-0.483691434,1.398555157,-0.34585081,0.729454838,NA
GALNS,6.946572772,-0.257054781,0.743333614,-0.345813476,0.729482897,NA
SETDB1,3.988752457,-0.355728167,1.028855911,-0.345751201,0.729529701,NA
KIAA2026,8.408474245,-0.234638588,0.678881652,-0.345625173,0.729624425,NA
CCNK,12.32361222,-0.207345979,0.599926276,-0.345619098,0.729628991,NA
GDI1,6.555096949,-0.257278314,0.744459256,-0.345590859,0.729650216,NA
AC092691.1,0.92441735,-0.681939614,1.974049254,-0.345452178,0.729754456,NA
PDZD11,8.638620833,-0.234464613,0.678884422,-0.345367496,0.72981811,NA
NIN,13.49213821,-0.19610456,0.56799154,-0.345259649,0.729899179,NA
AC245297.3,5.135203964,-0.299631929,0.868097096,-0.345159464,0.729974491,NA
ANXA11,59.1942118,0.1101169,0.319232706,0.344942413,0.730137665,NA
NXF1,3.235426524,-0.383927533,1.113117864,-0.344911842,0.730160648,NA
ADSL,8.784830372,-0.230100348,0.667856908,-0.344535401,0.730443678,NA
FUBP3,4.288404715,0.333629064,0.968718219,0.344402591,0.730543541,NA
UBXN8,3.967505984,-0.339384371,0.986355332,-0.344079218,0.730786712,NA
CLPTM1L,12.33905538,-0.208655333,0.606668217,-0.343936484,0.730894054,NA
MALAT1,4988.278991,-0.077078923,0.224144775,-0.343880078,0.730936475,0.922867278
AC007336.1,1.260502029,0.572725882,1.665489735,0.343878362,0.730937765,NA
P2RX1,1.000138906,0.609758337,1.773492079,0.343817908,0.730983232,NA
ZNF561,1.981054958,-0.442936813,1.288348811,-0.343801934,0.730995246,NA
MFSD11,8.085088082,0.241146606,0.701420457,0.34379751,0.730998573,NA
DOCK10,7.032416576,-0.259747127,0.755768691,-0.343686011,0.731082433,NA
ZNF236,1.00422595,-0.633642365,1.844130567,-0.343599513,0.731147491,NA
TBC1D23,5.842291958,0.283039334,0.823803694,0.343576189,0.731165034,NA
SRSF5,47.53426697,-0.116091264,0.338015177,-0.343449857,0.731260057,NA
MFGE8,2.454915856,-0.442950339,1.290712076,-0.34318292,0.731460853,NA
B3GALNT2,0.94046032,0.615972094,1.795472632,0.343069609,0.731546094,NA
MME,21.77584494,-0.164585861,0.479931944,-0.342935834,0.731646733,NA
COX7A2L,48.43594195,0.117437535,0.342505248,0.34287806,0.731690198,NA
ACSL4,10.03370687,0.23491205,0.686012745,0.342431029,0.732026541,NA
TBCC,3.825660207,0.334882115,0.978528371,0.342230359,0.73217754,NA
SWT1,0.928193425,0.646680093,1.89013874,0.342133664,0.732250304,NA
ZNF384,2.579262642,-0.398329945,1.164376534,-0.342097194,0.732277749,NA
CASP8AP2,5.75239507,0.291364797,0.851994835,0.341979534,0.732366294,NA
TMEM52B,2.482813814,-0.459213558,1.342993815,-0.341932742,0.732401508,NA
H2AFY2,1.864476116,-0.528623071,1.547113036,-0.341683548,0.732589055,NA
PCMTD2,1.815776883,0.459267161,1.344899523,0.341488083,0.732736174,NA
TTLL7,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
ABCC10,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
TSPAN13,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
ZNF674,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
LRRC6,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
ROM1,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
MPP7,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
GDF11,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
AC091132.5,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
XYLT2,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
TP53INP2,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
ZNF681,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
PPP1R13L,0.287591503,1.126943276,3.301524157,0.341340309,0.732847406,NA
AGRN,1.877704945,0.453852129,1.329873394,0.341274689,0.732896801,NA
PGS1,2.639056493,-0.423338097,1.240694886,-0.34121048,0.732945134,NA
PREX1,4.474868131,-0.313655933,0.919421665,-0.341144814,0.732994566,NA
ATP6V0D2,1.503724978,-0.509301663,1.493322274,-0.341052747,0.733063873,NA
OLA1,12.2333898,0.2066988,0.606120278,0.341019443,0.733088945,NA
ANP32A,31.0664618,-0.137126771,0.40220115,-0.340940774,0.733148169,NA
ARHGEF9,1.809884086,-0.468811179,1.375424827,-0.340848274,0.733217806,NA
PRPF38B,21.74070945,0.155164385,0.455283775,0.34080807,0.733248075,NA
PSMD7,44.57947981,-0.119925641,0.351897801,-0.340796789,0.733256568,NA
PEX10,2.482027287,0.398277909,1.169645278,0.340511706,0.733471209,NA
COLGALT1,13.35422825,0.212765503,0.624899422,0.340479597,0.733495385,NA
RBM12,1.978805482,-0.44047169,1.294168655,-0.340351073,0.73359216,NA
TMEM106C,5.320154293,-0.285155673,0.837947632,-0.340302499,0.733628735,NA
HSPA5,106.4870757,-0.098834328,0.290589868,-0.340116222,0.733769006,0.924420778
RMI1,3.528705059,-0.356775739,1.049279606,-0.340019703,0.73384169,NA
THG1L,2.929194113,0.378152327,1.112528922,0.339903368,0.7339293,NA
WASHC2A,6.180160825,0.266908341,0.785373584,0.33984889,0.733970328,NA
NIT2,17.18246532,0.172759999,0.508524558,0.339727938,0.73406142,NA
IMPA1,5.0310359,0.291666612,0.858640268,0.339684293,0.734094292,NA
PBX2,1.230354596,0.567035247,1.669939888,0.339554287,0.734192209,NA
PAIP1,12.5656293,0.192950818,0.568386727,0.339471013,0.73425493,NA
GOLGA5,4.15858249,0.324521342,0.956282982,0.339357019,0.734340793,NA
HDHD2,1.787360423,0.49401721,1.455925292,0.339314945,0.734372485,NA
BFAR,6.96006925,0.269478515,0.794354946,0.339241943,0.734427475,NA
AK9,1.207456605,0.601570004,1.774200074,0.339065482,0.734560401,NA
CPED1,9.504828696,0.226746328,0.668812706,0.33902814,0.734588531,NA
ATXN7L3,1.655995795,-0.487347757,1.438222629,-0.338854185,0.73471958,NA
WDR13,9.824500279,-0.212903257,0.629479622,-0.338221047,0.735196616,NA
ARMCX1,2.117938054,0.429423794,1.269784633,0.338186322,0.735222783,NA
KCTD20,7.542539566,-0.238420495,0.705110512,-0.338132096,0.735263644,NA
TMEM161B,3.013384631,0.377810119,1.117482528,0.338090403,0.735295062,NA
SIGLEC11,2.79082162,0.420834354,1.244798508,0.338074276,0.735307215,NA
CEBPG,8.384166394,0.241470554,0.714441515,0.337985054,0.735374451,NA
TAPBPL,8.094656101,0.24378978,0.721513377,0.337886709,0.735448564,NA
EBLN3P,5.152642547,0.287857924,0.852307643,0.337739462,0.735559534,NA
IL6ST,11.91985915,-0.202166385,0.598680204,-0.337686771,0.735599245,NA
EFNA4,1.35268412,-0.526815893,1.56071804,-0.337547128,0.735704491,NA
PAM16,1.35268412,-0.526815893,1.56071804,-0.337547128,0.735704491,NA
CDK5RAP3,10.02876058,-0.215054436,0.637383401,-0.337402003,0.735813875,NA
THRA,2.308363596,-0.412844896,1.223919167,-0.337313858,0.735880314,NA
ATM,12.76117254,0.200591609,0.594794826,0.337245046,0.735932182,NA
ARL13B,2.153699131,0.465921159,1.381647134,0.337221529,0.735949909,NA
